 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2023
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"230730 JUAZEIRO DO NORTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"230765 MARACANAU";-;-;-;1;-;-;-;-;-;-;-;-;1
"230770 MARANGUAPE";-;-;-;-;-;-;-;-;-;-;1;-;1
"230810 MAURITI";1;-;-;-;-;-;-;-;-;-;-;-;1
"230950 OROS";-;-;-;-;-;-;-;-;-;-;-;1;1
"231230 SAO BENEDITO";-;-;-;-;-;-;1;-;-;-;-;-;1
"231290 SOBRAL";-;-;-;-;-;-;-;1;-;-;-;-;1
"231380 URUBURETAMA";1;-;-;-;-;-;-;-;-;-;-;-;1
"240140 BAIA FORMOSA";-;1;-;-;-;-;-;-;-;1;-;-;2
"240810 NATAL";-;-;2;2;3;2;-;2;3;1;-;1;16
"240820 NISIA FLORESTA";2;-;-;-;-;-;-;-;-;-;-;-;2
"241030 SERRA CAIADA";-;-;-;-;-;1;-;-;-;-;-;-;1
"241150 SANTO ANTONIO";-;-;1;-;-;-;-;-;-;-;-;-;1
"250053 ALCANTIL";-;1;1;-;-;-;-;-;-;-;-;-;2
"250080 ARACAGI";-;-;-;-;-;-;1;-;-;-;-;-;1
"250110 AREIA";-;-;-;-;-;-;-;-;-;-;-;1;1
"250130 AROEIRAS";-;-;-;-;-;-;-;1;-;-;-;-;1
"250157 BARRA DE SANTANA";-;1;2;2;1;-;-;-;-;-;-;-;6
"250215 BOA VISTA";-;-;-;-;1;-;-;-;-;-;-;-;1
"250250 BOQUEIRAO";-;-;-;1;1;-;-;-;-;-;-;-;2
"250350 CACIMBA DE DENTRO";-;1;-;-;-;-;-;-;-;-;-;-;1
"250380 CALDAS BRANDAO";-;-;1;-;-;-;-;-;-;-;-;-;1
"250400 CAMPINA GRANDE";1;1;1;3;2;-;1;-;1;-;1;1;12
"250430 CATOLE DO ROCHA";-;-;-;-;1;-;-;-;-;-;-;-;1
"250490 CRUZ DO ESPIRITO SANTO";-;-;-;-;1;-;1;-;1;-;-;-;3
"250500 CUBATI";-;-;-;-;-;-;-;1;-;-;-;-;1
"250523 CUITE DE MAMANGUAPE";-;-;-;-;-;-;-;-;1;-;-;-;1
"250625 GADO BRAVO";-;-;-;-;-;-;-;1;-;-;-;-;1
"250630 GUARABIRA";-;-;-;-;-;2;-;-;-;-;-;-;2
"250720 ITATUBA";-;-;-;-;1;-;-;-;-;-;-;-;1
"250750 JOAO PESSOA";-;-;-;1;1;-;-;-;1;1;-;-;4
"250860 LUCENA";1;-;-;1;-;2;-;-;-;-;-;-;4
"250930 MATARACA";-;1;-;1;-;-;-;-;-;1;-;-;3
"251120 PEDRAS DE FOGO";-;2;1;-;1;2;-;1;-;-;-;-;7
"251180 PIRPIRITUBA";-;1;-;-;-;-;-;1;-;-;-;-;2
"251190 PITIMBU";-;-;-;-;-;1;-;-;-;-;-;-;1
"251250 QUEIMADAS";1;6;-;-;-;-;-;-;-;-;-;-;7
"251290 RIO TINTO";1;-;-;-;1;-;-;-;-;-;-;-;2
"251315 SANTA CECILIA";-;-;-;-;-;-;-;1;-;-;-;-;1
"251370 SANTA RITA";1;-;-;-;1;-;-;-;-;1;-;-;3
"251530 SAPE";-;-;-;-;-;-;-;2;-;-;-;-;2
"251600 SOLANEA";-;-;-;-;-;2;1;-;-;-;-;-;3
"251700 UMBUZEIRO";-;-;-;-;1;-;1;-;-;-;-;-;2
"260005 ABREU E LIMA";-;2;-;-;-;1;-;-;-;-;-;-;3
"260100 ANGELIM";-;1;1;-;-;2;1;1;-;-;-;-;6
"260105 ARACOIABA";3;-;2;-;-;-;-;-;-;-;-;-;5
"260310 CACHOEIRINHA";-;-;-;-;1;-;-;-;-;-;-;-;1
"260440 CHA DE ALEGRIA";2;-;3;-;-;1;-;-;-;1;-;-;7
"260500 CUPIRA";-;-;-;-;-;-;-;-;-;1;-;-;1
"260580 FREI MIGUELINHO";-;1;-;1;-;1;-;-;-;-;1;-;4
"260600 GARANHUNS";-;-;-;-;-;-;1;-;-;-;-;-;1
"260650 IATI";1;1;-;-;-;-;-;-;-;-;-;-;2
"260760 ILHA DE ITAMARACA";-;-;-;-;1;-;-;-;-;-;-;-;1
"260775 ITAPISSUMA";-;-;-;1;-;-;-;-;-;-;-;-;1
"260780 ITAQUITINGA";-;-;-;-;-;1;-;-;-;-;-;-;1
"260800 JATAUBA";-;-;-;-;-;-;-;3;-;-;1;-;4
"260830 JUPI";-;-;-;-;-;-;1;-;-;-;-;-;1
"260840 JUREMA";-;-;1;-;-;-;-;-;-;-;-;-;1
"260860 LAGOA DO OURO";-;-;-;-;-;-;-;1;-;-;-;-;1
"260870 LAGOA DOS GATOS";-;1;3;5;3;-;-;-;6;1;1;2;22
"261020 PANELAS";-;-;-;-;3;2;-;-;1;-;-;-;6
"261070 PAULISTA";-;-;-;1;-;-;-;-;-;-;-;-;1
"261160 RECIFE";6;4;4;5;5;3;9;8;5;3;12;6;70
"261200 SAIRE";-;-;-;-;-;-;-;-;1;-;-;-;1
"261220 SALGUEIRO";-;1;-;1;-;-;-;-;-;-;-;-;2
"261500 TAQUARITINGA DO NORTE";-;-;-;-;-;-;-;-;-;1;-;-;1
"270030 ARAPIRACA";-;2;-;-;-;-;-;-;-;-;-;-;2
"270150 CAMPO GRANDE";2;-;-;-;-;-;2;1;-;1;-;1;7
"270160 CANAPI";-;-;-;-;1;-;-;-;-;-;-;-;1
"270180 CARNEIROS";-;1;-;-;-;-;-;-;-;-;-;-;1
"270210 COLONIA LEOPOLDINA";-;-;-;1;-;-;-;-;-;-;-;-;1
"270220 COQUEIRO SECO";-;-;-;-;-;-;-;-;1;-;-;-;1
"270230 CORURIPE";-;-;1;-;-;-;-;-;-;-;-;-;1
"270300 IBATEGUARA";-;-;1;-;-;-;-;-;-;-;-;-;1
"270360 JAPARATINGA";-;-;-;-;-;-;-;1;-;-;-;-;1
"270400 JUNQUEIRO";-;-;1;-;-;-;-;-;-;-;-;-;1
"270430 MACEIO";3;-;4;1;6;3;4;2;4;2;-;-;29
"270440 MAJOR ISIDORO";1;-;2;-;-;-;-;-;-;-;-;-;3
"270480 MARIBONDO";-;-;-;-;1;-;-;-;-;-;-;-;1
"270520 MESSIAS";-;-;-;-;-;1;-;-;-;-;3;-;4
"270630 PALMEIRA DOS INDIOS";-;-;1;-;-;-;-;-;1;-;-;-;2
"270670 PENEDO";1;-;1;-;-;-;-;-;-;-;-;-;2
"270690 PILAR";-;-;1;-;-;-;-;-;-;-;-;-;1
"270710 PIRANHAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"270760 QUEBRANGULO";-;-;-;-;-;1;-;-;-;-;-;-;1
"270780 ROTEIRO";-;-;-;-;-;-;-;-;-;1;-;-;1
"270800 SANTANA DO IPANEMA";-;-;-;-;1;-;-;-;-;-;-;-;1
"270820 SAO BRAS";-;-;-;-;-;-;-;-;-;-;-;1;1
"270840 SAO JOSE DA TAPERA";-;-;-;1;1;-;1;-;-;-;-;-;3
"270860 SAO MIGUEL DOS CAMPOS";-;-;2;-;-;-;-;-;-;-;-;-;2
"270915 TEOTONIO VILELA";-;-;2;-;-;-;-;-;-;-;-;-;2
"270920 TRAIPU";-;-;2;-;-;-;-;-;-;-;-;-;2
"270930 UNIAO DOS PALMARES";-;-;-;-;-;1;-;-;-;-;-;-;1
"270940 VICOSA";-;-;-;-;1;-;-;-;-;-;-;-;1
"280010 AMPARO DE SAO FRANCISCO";1;-;-;-;-;-;-;-;1;-;-;-;2
"280020 AQUIDABA";-;-;1;-;-;-;-;2;-;-;-;-;3
"280030 ARACAJU";2;2;5;4;1;5;-;7;1;5;4;2;38
"280050 AREIA BRANCA";-;-;-;-;-;1;1;-;-;-;-;-;2
"280140 CARIRA";-;2;-;-;-;-;-;-;-;-;-;-;2
"280150 CARMOPOLIS";-;-;-;-;-;1;3;-;-;-;-;-;4
"280160 CEDRO DE SAO JOAO";1;-;-;1;1;8;-;-;-;-;-;-;11
"280190 CUMBE";-;-;-;1;-;-;1;-;-;-;-;-;2
"280210 ESTANCIA";1;-;-;1;-;-;-;-;-;-;-;-;2
"280230 FREI PAULO";-;-;-;-;-;-;1;1;-;1;-;-;3
"280240 GARARU";-;-;1;-;-;-;-;-;-;-;-;-;1
"280340 JAPOATA";-;-;-;-;-;1;-;-;-;1;-;-;2
"280370 MACAMBIRA";-;1;-;1;1;-;-;-;1;-;-;-;4
"280410 MOITA BONITA";-;-;-;-;2;-;-;1;1;-;-;-;4
"280420 MONTE ALEGRE DE SERGIPE";-;-;-;-;-;-;-;-;1;-;-;-;1
"280450 NOSSA SENHORA DA GLORIA";-;1;-;-;-;-;-;3;-;1;-;-;5
"280480 NOSSA SENHORA DO SOCORRO";1;-;-;1;-;-;-;-;-;-;-;-;2
"280550 POCO VERDE";-;-;-;-;-;-;-;-;1;-;-;-;1
"280560 PORTO DA FOLHA";-;-;-;-;-;-;-;-;1;-;-;-;1
"280610 ROSARIO DO CATETE";-;-;-;-;-;-;-;1;-;1;2;2;6
"280640 SANTANA DO SAO FRANCISCO";1;-;-;-;-;-;-;-;-;-;-;-;1
"280700 SAO MIGUEL DO ALEIXO";-;-;-;-;-;-;-;-;-;1;-;-;1
"280760 UMBAUBA";-;-;-;2;-;-;-;-;-;-;-;-;2
"290035 ADUSTINA";-;1;-;-;-;-;-;-;-;-;-;-;1
"290090 ALMADINA";-;-;-;-;-;-;-;1;-;-;-;-;1
"290120 ANAGE";-;-;-;2;-;-;-;-;-;1;-;-;3
"290200 ARACATU";-;-;3;-;-;-;39;2;31;165;1;-;241
"290205 ARACAS";-;-;-;-;-;-;1;-;-;-;-;-;1
"290210 ARACI";-;1;-;-;1;-;2;-;-;-;-;-;4
"290280 BARRA DA ESTIVA";3;-;-;-;-;-;-;-;-;-;-;-;3
"290290 BARRA DO CHOCA";-;-;-;-;-;1;-;-;-;-;-;-;1
"290300 BARRA DO MENDES";-;-;-;-;1;-;1;-;-;1;-;-;3
"290320 BARREIRAS";-;1;1;-;-;-;-;-;2;1;-;-;5
"290327 BARROCAS";-;-;-;-;-;-;-;1;-;-;-;-;1
"290405 BONITO";-;-;-;-;-;1;-;-;-;1;-;-;2
"290500 CACULE";-;-;-;-;-;-;-;-;1;-;-;-;1
"290520 CAETITE";1;-;-;-;-;-;-;-;2;5;4;-;12
"290540 CAIRU";1;-;2;-;1;1;1;-;-;-;-;-;6
"290620 CANARANA";-;-;-;-;2;-;-;-;-;-;-;-;2
"290730 CASTRO ALVES";-;-;-;-;-;-;-;3;-;-;-;-;3
"290750 CATU";-;1;-;-;-;-;-;-;-;-;-;-;1
"290780 CICERO DANTAS";-;-;1;-;-;-;-;-;-;-;-;-;1
"290790 CIPO";-;-;-;-;-;1;-;2;1;-;-;-;4
"290810 COCOS";-;-;-;-;-;-;1;-;-;-;-;-;1
"290870 CONDEUBA";-;-;-;-;-;-;-;1;-;-;-;1;2
"290890 CORACAO DE MARIA";-;-;-;-;-;-;-;-;-;-;2;1;3
"290900 CORDEIROS";5;-;-;1;-;-;1;-;-;-;-;1;8
"290910 CORIBE";-;-;-;-;-;-;-;-;-;1;-;-;1
"290970 CRISTOPOLIS";-;-;-;-;-;-;-;-;-;-;-;1;1
"290980 CRUZ DAS ALMAS";-;-;-;-;-;-;-;-;-;-;-;1;1
"291040 ENCRUZILHADA";-;-;-;-;1;-;6;7;2;9;-;2;27
"291080 FEIRA DE SANTANA";5;3;1;-;1;1;1;4;2;1;2;-;21
"291100 FLORESTA AZUL";-;-;1;-;-;-;-;-;-;-;-;-;1
"291110 FORMOSA DO RIO PRETO";-;-;-;-;-;-;-;-;-;1;-;-;1
"291140 GLORIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"291180 GUARATINGA";-;-;-;1;-;-;-;-;-;-;-;-;1
"291185 HELIOPOLIS";-;-;-;1;-;-;-;-;-;-;-;-;1
"291280 IBIRAPUA";-;1;1;2;1;-;-;-;-;-;-;-;5
"291310 IBITITA";-;-;-;-;-;-;-;-;1;-;-;-;1
"291360 ILHEUS";-;-;-;-;1;-;-;-;2;1;-;-;4
"291380 IPECAETA";1;-;-;-;-;-;-;-;-;-;-;1;2
"291420 IRAJUBA";-;-;-;-;-;1;-;-;-;-;-;-;1
"291460 IRECE";-;1;-;-;-;-;-;1;-;-;-;-;2
"291490 ITACARE";-;-;-;-;-;-;-;1;-;-;1;-;2
"291560 ITAMARAJU";-;1;-;-;-;-;-;-;-;-;-;-;1
"291600 ITANHEM";-;-;-;-;1;-;-;-;-;-;-;-;1
"291640 ITAPETINGA";-;-;-;-;-;-;-;-;1;-;-;-;1
"291733 IUIU";-;-;1;-;-;-;-;-;-;-;-;-;1
"291770 JAGUARARI";-;-;-;-;1;-;-;-;-;-;-;-;1
"291800 JEQUIE";-;-;-;1;-;-;-;-;-;-;-;-;1
"291835 JOAO DOURADO";-;-;-;-;1;-;-;-;-;-;-;-;1
"291845 JUCURUCU";2;2;2;2;13;4;2;1;2;-;-;1;31
"291880 LAJE";-;-;1;-;-;-;-;-;-;-;-;-;1
"291890 LAJEDAO";-;-;-;-;-;-;-;-;-;-;-;1;1
"291910 LAMARAO";-;-;-;1;-;-;-;-;1;-;-;-;2
"291940 LICINIO DE ALMEIDA";-;-;-;-;-;-;-;-;-;-;-;1;1
"291970 MACARANI";-;2;-;-;-;-;-;-;-;-;-;-;2
"292060 MARAGOGIPE";-;1;1;-;-;-;-;-;-;-;-;-;2
"292145 MIRANTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"292160 MORPARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"292200 MUCURI";-;-;-;1;-;-;-;-;-;-;-;-;1
"292240 MUTUIPE";-;-;-;-;-;-;-;-;-;-;1;-;1
"292260 NILO PECANHA";-;-;-;-;-;-;-;-;-;-;-;2;2
"292290 NOVA SOURE";-;-;-;-;-;-;1;-;-;-;-;-;1
"292380 PARIPIRANGA";1;-;-;-;-;-;-;-;1;-;-;-;2
"292400 PAULO AFONSO";-;-;-;1;-;-;-;-;-;-;-;-;1
"292470 PIRIPA";-;-;-;1;-;1;-;-;-;-;-;-;2
"292490 PLANALTINO";-;-;-;-;-;-;-;1;-;-;1;-;2
"292500 PLANALTO";2;-;2;1;1;1;1;-;-;-;-;-;8
"292530 PORTO SEGURO";-;-;-;-;-;-;-;-;1;1;-;-;2
"292570 PRESIDENTE JANIO QUADROS";1;-;-;-;-;-;-;-;-;-;-;-;1
"292575 PRESIDENTE TANCREDO NEVES";2;2;-;-;1;2;2;2;1;1;-;-;13
"292590 QUIJINGUE";-;-;1;-;-;-;-;-;-;1;-;-;2
"292640 RIACHO DE SANTANA";-;1;-;-;-;-;-;-;-;-;-;-;1
"292650 RIBEIRA DO AMPARO";-;-;-;-;-;-;-;-;-;-;-;1;1
"292660 RIBEIRA DO POMBAL";2;-;-;-;-;-;-;-;-;-;-;-;2
"292740 SALVADOR";2;3;3;2;3;4;4;1;6;1;-;2;31
"292750 SANTA BARBARA";-;-;1;-;-;-;-;-;-;-;-;-;1
"292770 SANTA CRUZ CABRALIA";-;-;1;-;-;-;-;-;1;-;-;-;2
"292870 SANTO ANTONIO DE JESUS";-;-;-;-;-;-;1;-;-;-;-;-;1
"292895 SAO DOMINGOS";-;-;-;-;-;-;-;-;-;-;1;-;1
"292900 SAO FELIX";-;-;-;-;-;1;-;-;-;-;-;-;1
"292925 SAO GABRIEL";-;-;1;-;-;1;1;-;-;1;-;-;4
"292930 SAO GONCALO DOS CAMPOS";4;5;1;-;-;2;1;1;-;-;-;-;14
"292990 SEABRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"293050 SERRINHA";-;-;-;-;-;-;-;-;-;-;-;1;1
"293080 SOUTO SOARES";-;-;-;1;-;-;-;-;-;-;-;-;1
"293135 TEIXEIRA DE FREITAS";1;-;-;-;-;-;-;-;-;-;-;-;1
"293180 TREMEDAL";-;-;-;-;2;1;-;3;1;1;1;-;9
"293300 VALENTE";-;-;-;1;-;-;-;-;-;-;-;-;1
"293315 VARZEA NOVA";1;-;-;-;-;-;-;-;-;-;-;-;1
"310040 ACAIACA";-;-;-;1;-;1;-;-;-;3;-;-;5
"310050 ACUCENA";-;2;1;-;4;2;1;1;-;-;-;-;11
"310090 AGUAS FORMOSAS";1;7;-;-;1;-;-;-;-;-;-;-;9
"310205 ALTO CAPARAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"310230 ALVINOPOLIS";3;-;-;-;-;1;2;2;-;-;-;-;8
"310260 ANDRADAS";1;-;-;1;-;-;-;-;-;-;-;-;2
"310270 CACHOEIRA DE PAJEU";-;-;-;-;-;-;-;-;-;1;-;-;1
"310300 ANTONIO DIAS";-;-;1;-;-;-;-;-;-;-;-;-;1
"310400 ARAXA";-;-;-;1;-;-;-;-;-;-;-;-;1
"310420 ARCOS";-;-;-;-;-;-;-;3;-;-;1;-;4
"310460 ASTOLFO DUTRA";-;-;-;-;-;-;-;-;1;-;-;-;1
"310540 BARAO DE COCAIS";1;-;1;-;-;2;2;-;-;-;-;-;6
"310560 BARBACENA";-;-;-;-;-;-;-;-;-;-;1;-;1
"310570 BARRA LONGA";2;-;-;-;-;-;-;-;-;1;1;-;4
"310620 BELO HORIZONTE";8;6;10;6;8;8;6;8;1;8;5;7;81
"310630 BELO ORIENTE";-;1;1;-;1;-;-;-;-;-;-;-;3
"310640 BELO VALE";-;1;-;-;-;-;-;-;-;-;-;1;2
"310670 BETIM";1;-;1;1;1;-;1;-;-;-;2;2;9
"310740 BOM DESPACHO";1;-;-;-;-;-;-;-;-;-;-;-;1
"310780 BOM JESUS DO GALHO";-;-;-;-;-;-;-;-;1;-;1;-;2
"310825 BONITO DE MINAS";-;-;-;-;1;2;-;-;-;-;-;1;4
"310925 BUGRE";1;-;1;-;1;-;-;-;-;-;-;-;3
"311120 CAMPO BELO";1;-;-;-;-;-;-;-;-;-;-;-;1
"311200 CANDEIAS";-;-;-;1;-;-;-;-;-;-;-;-;1
"311210 CAPARAO";-;-;-;-;-;-;-;-;-;-;1;-;1
"311220 CAPELA NOVA";-;-;1;1;-;-;-;-;-;-;-;-;2
"311250 CAPIM BRANCO";-;-;-;-;1;-;-;-;-;-;-;-;1
"311310 CARANAIBA";-;-;-;-;-;-;-;-;-;1;-;-;1
"311320 CARANDAI";-;1;-;-;-;-;-;-;-;-;-;-;1
"311370 CARLOS CHAGAS";-;1;-;-;-;-;-;-;1;-;-;-;2
"311420 CARMO DO CAJURU";-;-;1;-;-;-;-;-;-;-;-;-;1
"311450 CARMOPOLIS DE MINAS";-;-;-;1;-;-;-;-;-;-;-;-;1
"311530 CATAGUASES";-;-;-;-;-;-;-;-;-;1;-;-;1
"311540 CATAS ALTAS DA NORUEGA";-;-;-;-;-;1;-;-;-;-;-;-;1
"311615 CHAPADA GAUCHA";1;-;1;1;-;2;-;-;-;-;-;-;5
"311630 CIPOTANEA";-;-;1;-;-;-;-;-;-;-;-;-;1
"311750 CONCEICAO DO MATO DENTRO";-;-;-;-;-;-;-;-;1;-;-;-;1
"311783 CONEGO MARINHO";2;5;5;2;4;-;-;6;1;6;-;1;32
"311787 CONFINS";-;-;2;-;-;-;-;-;-;-;-;-;2
"311800 CONGONHAS";-;-;-;-;-;-;-;-;-;-;-;1;1
"311860 CONTAGEM";1;1;3;2;1;2;-;2;-;1;1;-;14
"311880 CORACAO DE JESUS";1;-;-;-;-;-;2;1;-;-;-;-;4
"311920 COROACI";2;3;4;3;5;-;3;1;2;2;-;2;27
"311950 CORONEL MURTA";-;-;-;-;-;-;-;1;-;-;-;-;1
"311960 CORONEL PACHECO";-;-;-;-;-;-;-;2;-;-;-;-;2
"312000 CORREGO NOVO";-;-;-;-;-;1;-;-;-;-;-;-;1
"312040 CRISTIANO OTONI";-;-;-;-;-;-;-;-;-;-;1;-;1
"312083 CUPARAQUE";-;1;-;-;-;-;-;1;-;-;-;-;2
"312160 DIAMANTINA";-;-;1;-;-;-;-;-;-;-;-;-;1
"312170 DIOGO DE VASCONCELOS";-;-;-;-;1;-;-;-;-;-;-;-;1
"312200 DIVINO";-;-;-;-;-;1;-;-;-;-;-;1;2
"312220 DIVINOLANDIA DE MINAS";-;-;-;-;-;-;-;-;1;-;-;-;1
"312250 DOM CAVATI";-;-;-;-;-;-;-;-;-;4;-;1;5
"312270 DOM SILVERIO";9;9;21;7;1;3;3;7;1;7;6;4;78
"312290 DONA EUSEBIA";-;-;-;-;1;1;1;-;-;-;-;-;3
"312310 DORES DE GUANHAES";1;-;-;1;-;-;-;-;-;-;-;-;2
"312340 DORESOPOLIS";-;-;1;-;-;-;-;-;-;-;-;-;1
"312390 ENTRE RIOS DE MINAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"312420 ESPERA FELIZ";-;1;-;-;-;-;-;-;-;-;-;-;1
"312510 EXTREMA";-;-;-;-;-;1;-;-;-;-;1;-;2
"312730 GALILEIA";1;-;-;-;-;-;1;-;-;-;-;-;2
"312750 GONZAGA";-;-;-;-;-;-;1;-;-;-;-;-;1
"312770 GOVERNADOR VALADARES";-;6;-;-;-;-;1;2;-;1;-;-;10
"312820 GUARACIABA";1;-;-;-;-;-;-;-;-;-;-;-;1
"312840 GUARANI";1;-;-;-;-;-;-;-;-;-;-;-;1
"312960 IBIAI";-;-;-;-;-;1;-;-;-;-;-;-;1
"312980 IBIRITE";-;1;1;-;1;-;-;-;-;-;-;-;3
"312990 IBITIURA DE MINAS";-;-;-;-;-;-;-;-;-;1;-;-;1
"313010 IGARAPE";-;-;-;-;1;-;-;-;-;-;-;1;2
"313020 IGARATINGA";1;-;1;-;-;-;-;1;-;-;-;-;3
"313065 INDAIABIRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"313090 INHAPIM";-;-;-;-;1;-;-;-;-;-;-;-;1
"313130 IPATINGA";3;-;3;3;2;4;3;5;2;-;1;3;29
"313170 ITABIRA";4;-;1;1;3;-;-;1;2;4;1;-;17
"313180 ITABIRINHA";2;2;3;10;3;8;1;-;2;3;1;1;36
"313190 ITABIRITO";-;-;1;-;1;-;-;-;-;-;-;1;3
"313270 ITAMBACURI";-;-;-;-;-;-;-;-;-;-;1;-;1
"313350 ITAPECERICA";-;-;-;-;-;-;-;-;-;1;-;-;1
"313380 ITAUNA";-;-;1;-;1;-;1;-;-;-;-;-;3
"313390 ITAVERAVA";-;-;-;-;1;-;-;-;-;-;-;-;1
"313410 ITUETA";-;1;7;3;3;-;1;2;-;1;-;-;18
"313420 ITUIUTABA";1;-;-;-;-;-;-;-;-;-;-;-;1
"313505 JAIBA";-;-;-;-;-;-;-;1;-;-;-;-;1
"313520 JANUARIA";-;-;-;-;25;11;-;-;-;1;2;-;39
"313530 JAPARAIBA";-;-;-;1;-;-;-;1;-;-;-;-;2
"313535 JAPONVAR";-;-;-;-;-;1;-;-;-;-;1;-;2
"313540 JECEABA";-;1;-;-;-;-;-;-;-;-;-;-;1
"313550 JEQUERI";-;-;-;-;-;-;-;-;-;2;-;1;3
"313610 JOANESIA";2;3;-;-;-;1;-;1;-;-;-;-;7
"313620 JOAO MONLEVADE";1;-;-;-;-;1;-;1;-;2;-;-;5
"313630 JOAO PINHEIRO";-;-;-;1;-;-;-;-;-;-;-;-;1
"313655 JOSE RAYDAN";4;2;2;1;6;8;7;4;3;3;3;3;46
"313670 JUIZ DE FORA";1;-;-;-;1;-;1;-;-;-;-;-;3
"313720 LAGOA DA PRATA";-;1;-;-;-;-;-;-;-;-;-;-;1
"313760 LAGOA SANTA";-;-;-;-;-;-;2;-;-;-;-;-;2
"313820 LAVRAS";-;-;-;1;-;-;-;-;-;-;-;-;1
"313865 LONTRA";-;-;-;-;1;-;-;1;-;-;-;-;2
"313867 LUISBURGO";-;-;-;1;-;-;-;-;-;1;-;-;2
"313868 LUISLANDIA";-;1;1;-;-;1;1;-;-;-;-;-;4
"313880 LUZ";-;-;-;1;-;-;-;-;-;-;-;-;1
"313960 MANTENA";14;11;23;14;23;19;36;42;22;4;-;-;208
"314015 MARIO CAMPOS";2;-;1;-;-;1;1;-;-;6;1;-;12
"314070 MATEUS LEME";-;-;-;-;-;1;-;-;1;1;-;-;3
"314130 MEDEIROS";-;-;-;-;-;-;-;-;-;-;1;-;1
"314180 MINAS NOVAS";-;-;-;-;-;-;-;-;1;-;-;-;1
"314190 MINDURI";-;-;-;-;-;-;1;-;-;-;-;-;1
