 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2020
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"352520 JARINU";-;1;-;-;-;1;-;-;-;-;-;-;2
"352590 JUNDIAI";-;1;1;-;-;-;-;-;-;-;-;-;2
"352690 LIMEIRA";-;-;-;-;-;1;-;-;-;-;-;-;1
"353060 MOGI DAS CRUZES";-;-;-;-;-;-;-;1;-;-;-;-;1
"353110 MONGAGUA";-;-;-;-;-;-;-;-;-;1;-;-;1
"353440 OSASCO";-;1;-;-;-;-;-;-;-;-;1;-;2
"353630 PATROCINIO PAULISTA";1;-;-;-;-;-;-;-;-;-;-;-;1
"353720 PEDRO DE TOLEDO";-;-;-;-;-;1;-;-;-;-;-;-;1
"353870 PIRACICABA";1;-;-;1;-;-;-;-;-;-;-;-;2
"353930 PIRASSUNUNGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"354020 PONTAL";-;1;-;-;-;-;-;-;-;-;-;1;2
"354050 PORANGABA";1;-;-;-;-;-;-;-;-;-;-;-;1
"354100 PRAIA GRANDE";-;-;1;-;-;-;-;-;-;-;-;-;1
"354130 PRESIDENTE EPITACIO";-;1;-;-;-;-;-;-;-;-;-;-;1
"354340 RIBEIRAO PRETO";1;-;1;2;-;-;-;1;-;1;1;-;7
"354670 SANTA GERTRUDES";-;-;1;-;-;-;-;-;-;-;-;-;1
"354730 SANTANA DE PARNAIBA";-;-;-;-;-;-;-;-;1;1;1;-;3
"354800 SANTO ANTONIO DE POSSE";-;-;-;-;-;-;-;-;-;-;-;1;1
"354850 SANTOS";-;1;1;-;-;-;-;1;-;-;-;1;4
"354870 SAO BERNARDO DO CAMPO";-;-;-;-;-;1;-;-;-;-;-;2;3
"354880 SAO CAETANO DO SUL";-;-;-;-;-;-;1;1;-;-;-;-;2
"354910 SAO JOAO DA BOA VISTA";-;-;-;-;-;-;1;-;-;-;-;-;1
"354940 SAO JOAQUIM DA BARRA";-;-;-;-;1;-;-;-;-;-;-;-;1
"354990 SAO JOSE DOS CAMPOS";1;1;-;-;-;-;-;1;1;-;-;-;4
"355020 SAO MIGUEL ARCANJO";-;-;-;-;-;-;1;-;-;-;-;-;1
"355030 SAO PAULO";11;7;6;3;3;4;8;7;2;5;2;4;62
"355040 SAO PEDRO";-;-;-;-;-;-;-;-;1;-;-;-;1
"355070 SAO SEBASTIAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"355100 SAO VICENTE";1;-;-;-;-;-;-;-;-;-;-;-;1
"355150 SERRANA";-;-;-;-;1;1;-;-;-;-;-;-;2
"355170 SERTAOZINHO";-;-;1;-;-;-;2;-;-;-;-;-;3
"355220 SOROCABA";-;1;-;-;1;-;-;-;-;-;-;-;2
"355240 SUMARE";5;1;-;-;-;1;1;-;-;-;-;-;8
"355280 TABOAO DA SERRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"355410 TAUBATE";-;-;-;-;-;-;-;-;-;1;-;-;1
"355630 VALPARAISO";-;-;1;1;-;-;-;-;-;-;-;-;2
"355650 VARZEA PAULISTA";1;-;-;-;-;-;-;-;-;-;-;-;1
"355670 VINHEDO";-;-;-;-;-;-;-;1;1;1;-;-;3
"410140 APUCARANA";-;-;-;-;-;1;-;-;-;-;-;-;1
"410360 CAMBARA";-;1;1;-;-;-;-;-;-;1;-;-;3
"410640 CORNELIO PROCOPIO";-;-;1;-;-;1;-;-;-;-;-;-;2
"410690 CURITIBA";1;-;-;-;-;-;-;-;-;-;-;1;2
"410830 FOZ DO IGUACU";-;-;-;-;-;1;-;-;-;-;-;-;1
"411290 JUNDIAI DO SUL";-;-;-;-;-;-;1;-;-;-;-;-;1
"411820 PARANAGUA";1;-;-;1;-;-;-;-;-;-;-;-;2
"412410 SANTO ANTONIO DA PLATINA";-;-;-;-;-;-;-;-;-;-;1;-;1
"412770 TOLEDO";-;-;-;-;-;-;1;-;-;-;-;-;1
"420240 BLUMENAU";-;-;1;-;-;-;1;-;-;-;-;-;2
"420290 BRUSQUE";-;-;-;1;-;-;-;-;-;-;-;-;1
"420820 ITAJAI";-;-;-;-;-;1;-;1;-;-;-;-;2
"421130 NAVEGANTES";-;-;1;-;-;-;-;-;-;-;-;-;1
"421750 SEARA";-;1;-;-;-;-;-;-;-;-;-;-;1
"431490 PORTO ALEGRE";-;1;-;-;-;-;-;-;-;-;-;-;1
"500070 ANASTACIO";-;-;-;-;-;-;-;-;-;1;-;-;1
"500110 AQUIDAUANA";-;-;-;-;-;-;-;-;-;-;1;-;1
"500270 CAMPO GRANDE";-;-;-;-;-;-;-;-;-;1;-;-;1
"500600 NOVA ALVORADA DO SUL";-;-;-;1;-;-;-;-;-;-;-;-;1
"500720 RIO BRILHANTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"510523 LAMBARI D'OESTE";-;-;1;-;-;-;-;-;-;-;-;-;1
"510562 MIRASSOL D'OESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"510622 NOVA MUTUM";1;3;4;1;-;-;-;-;-;-;-;-;9
"510623 NOVA OLIMPIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"510704 PRIMAVERA DO LESTE";-;-;-;-;-;-;1;-;-;-;-;-;1
"520110 ANAPOLIS";-;-;1;-;-;-;-;-;-;-;-;-;1
"520330 BELA VISTA DE GOIAS";-;-;-;-;-;-;1;-;1;-;-;-;2
"520410 CACHOEIRA ALTA";-;-;1;-;-;-;-;-;-;-;-;-;1
"520800 FORMOSA";-;-;1;-;-;-;-;-;-;-;-;-;1
"520870 GOIANIA";1;-;-;-;-;-;-;-;-;-;-;1;2
"521805 PORTEIRAO";-;-;-;1;-;-;-;-;-;-;-;1;2
"521880 RIO VERDE";-;-;-;1;-;1;-;-;1;1;-;-;4
"521925 SANTA FE DE GOIAS";-;4;1;-;-;-;-;-;-;-;-;-;5
"522050 SERRANOPOLIS";-;-;-;-;-;-;-;-;-;1;-;-;1
"530010 BRASILIA";3;6;-;-;1;-;2;1;-;1;2;-;16
"Total";233;199;198;130;117;131;159;145;134;171;112;144;1873
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
 Dados referentes à vigilância passiva em áreas não endêmicas.
 Dados a partir 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo
 estado desde janeiro de 2020.
 Ver também dados da busca ativa de casos enviados ao Programa de Controle de Esquistossomose/SVS/MS no site
 https://datasus.saude.gov.br/acesso-a-informacao/programa-de-controle-da-esquistossomose-pce/
 Dados de 2007 e 2008 atualizados em 02/07/2012.
 Dados de 2009 atualizados em 27/12/2012.
 Dados de 2010 atualizados em 04/11/2013.
 Dados de 2011 atualizados em 29/08/2014.
 Dados de 2012 atualizados em 01/06/2015.
 Dados de 2013 atualizados em 18/12/2017.
 Dados de 2014 atualizados em 17/12/2018.
 Dados de 2015 atualizados em 26/11/2018.
 Dados de 2016 atualizados em 16/09/2019.
 Dados de 2017 atualizados em 24/04/2020.
 Dados de 2018 e 2019 atualizados em 22/08/2022.
 Dados de 2020 atualizados em 25/01/2024, dados sujeitos à revisão.
 Dados de 2021 atualizados em 04/01/2024, dados sujeitos à revisão.
 Dados de 2022 atualizados em 02/02/2024, dados sujeitos à revisão.
 Dados de 2023 atualizados em 26/01/2024, dados sujeitos à revisão.
 * Dados disponibilizados no TABNET em abril de 2024.
 
