LEPTOSPIROSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2019
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"353760 Peruíbe";-;3;-;-;-;-;-;-;-;-;-;-;3
"353780 Piedade";-;-;1;-;-;-;-;-;-;-;-;-;1
"353800 Pindamonhangaba";1;-;1;-;-;-;-;-;-;-;-;-;2
"353870 Piracicaba";-;-;-;-;3;-;-;-;-;-;1;-;4
"353880 Piraju";-;1;-;-;-;-;-;-;-;-;-;-;1
"353980 Poá";-;1;-;-;-;-;-;-;-;-;-;-;1
"354060 Porto Feliz";-;-;1;-;-;-;-;-;-;-;-;-;1
"354100 Praia Grande";-;-;-;3;1;2;1;-;2;1;1;-;11
"354140 Presidente Prudente";1;-;-;-;-;-;-;-;-;-;-;1;2
"354210 Rafard";-;-;1;-;-;-;-;-;-;-;-;-;1
"354260 Registro";-;-;1;-;-;-;-;-;-;-;-;-;1
"354330 Ribeirão Pires";-;-;-;1;-;-;-;-;-;-;-;-;1
"354340 Ribeirão Preto";-;-;-;-;-;1;-;1;-;-;1;-;3
"354390 Rio Claro";-;2;-;-;-;-;-;-;-;-;-;-;2
"354580 Santa Bárbara d'Oeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"354630 Santa Cruz das Palmeiras";1;-;-;-;-;-;-;-;-;-;-;-;1
"354730 Santana de Parnaíba";-;-;-;-;-;-;1;-;-;-;-;-;1
"354780 Santo André";-;-;1;-;2;-;-;-;-;-;-;-;3
"354800 Santo Antônio de Posse";-;2;-;-;-;1;-;1;-;-;-;-;4
"354850 Santos";1;5;2;5;3;3;-;-;3;1;-;1;24
"354860 São Bento do Sapucaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"354870 São Bernardo do Campo";-;4;2;1;2;2;-;-;1;-;-;-;12
"354880 São Caetano do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"354980 São José do Rio Preto";1;-;1;-;-;-;-;-;1;-;-;-;3
"354990 São José dos Campos";2;1;1;-;-;-;-;-;-;1;-;1;6
"355020 São Miguel Arcanjo";-;-;1;-;-;-;-;-;-;-;-;1;2
"355030 São Paulo";14;24;53;38;18;11;6;3;9;6;8;9;199
"355060 São Roque";-;-;1;-;-;1;-;-;-;-;-;-;2
"355100 São Vicente";-;-;-;2;1;-;-;-;-;-;1;1;5
"355160 Serra Negra";1;-;-;-;-;-;-;-;-;-;-;-;1
"355170 Sertãozinho";-;-;-;-;1;-;-;-;-;-;-;-;1
"355190 Severínia";-;1;-;-;-;-;-;-;-;-;-;-;1
"355210 Socorro";-;-;-;-;-;-;-;-;1;-;-;-;1
"355220 Sorocaba";-;3;2;-;-;-;2;-;-;-;-;-;7
"355240 Sumaré";1;1;-;-;-;-;-;-;-;-;1;-;3
"355250 Suzano";-;-;1;-;-;-;-;-;1;-;-;-;2
"355280 Taboão da Serra";1;1;-;1;-;-;-;-;-;-;-;-;3
"355410 Taubaté";1;-;-;1;-;-;-;-;-;-;-;-;2
"355500 Tupã";-;-;-;-;-;-;-;1;-;-;-;-;1
"355540 Ubatuba";-;1;-;-;-;-;-;-;-;-;-;-;1
"355620 Valinhos";-;-;-;-;-;1;-;-;-;-;-;-;1
"355650 Várzea Paulista";-;-;1;-;-;-;-;-;-;-;-;-;1
"355670 Vinhedo";-;-;-;1;-;-;-;-;-;-;-;-;1
"355700 Votorantim";-;-;2;-;-;-;-;-;-;-;-;-;2
"355710 Votuporanga";-;1;-;-;1;-;-;-;-;2;-;-;4
"410040 Almirante Tamandaré";-;-;-;-;-;-;-;-;-;-;1;-;1
"410045 Altamira do Paraná";-;-;-;-;-;-;-;-;-;-;-;1;1
"410100 Ampére";-;3;-;1;-;-;-;-;-;-;-;-;4
"410140 Apucarana";1;1;-;-;1;-;-;-;-;-;-;-;3
"410150 Arapongas";-;-;-;-;-;1;-;-;-;-;-;-;1
"410160 Arapoti";-;-;-;-;-;1;-;-;-;-;-;-;1
"410180 Araucária";1;1;-;2;-;1;-;-;-;-;-;-;5
"410200 Assis Chateaubriand";-;-;1;-;-;-;-;-;-;-;-;-;1
"410250 Barbosa Ferraz";-;-;-;-;-;-;-;-;1;-;-;-;1
"410275 Bela Vista da Caroba";-;-;-;-;-;-;-;-;-;-;-;1;1
"410360 Cambará";-;-;-;-;-;-;-;-;-;1;-;-;1
"410400 Campina Grande do Sul";1;3;3;-;-;3;1;-;1;-;-;-;12
"410420 Campo Largo";2;8;3;9;4;-;-;-;1;4;3;6;40
"410430 Campo Mourão";-;-;-;-;-;-;-;-;-;-;1;-;1
"410440 Cândido de Abreu";-;-;-;-;-;-;-;-;-;1;-;-;1
"410470 Carlópolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"410480 Cascavel";2;-;2;2;-;3;1;-;-;-;-;1;11
"410490 Castro";-;-;-;1;-;-;-;-;-;-;-;-;1
"410500 Catanduvas";-;1;-;-;-;-;-;-;-;-;-;-;1
"410580 Colombo";1;-;1;-;-;1;-;-;-;-;-;-;3
"410590 Colorado";-;1;-;-;-;-;1;-;-;-;-;-;2
"410600 Congonhinhas";-;1;-;-;-;-;-;-;-;-;-;-;1
"410640 Cornélio Procópio";-;-;-;-;-;1;-;-;-;-;-;-;1
"410650 Coronel Vivida";-;-;-;-;-;-;-;-;1;-;-;-;1
"410680 Cruz Machado";-;-;-;-;1;-;-;-;-;-;-;-;1
"410690 Curitiba";14;13;19;8;23;24;7;3;2;8;7;7;135
"410725 Douradina";-;-;-;-;-;-;-;1;-;-;-;-;1
"410773 Fernandes Pinheiro";-;1;-;-;-;-;-;-;-;-;-;-;1
"410830 Foz do Iguaçu";1;-;-;1;-;2;1;-;-;-;-;1;6
"410840 Francisco Beltrão";2;1;-;2;-;-;-;-;-;-;-;-;5
"410855 Godoy Moreira";-;-;-;-;-;-;-;1;-;-;-;-;1
"410895 Guamiranga";1;-;-;-;-;-;-;-;-;-;-;-;1
"410930 Guaraniaçu";-;-;-;-;-;-;-;-;-;-;-;1;1
"410940 Guarapuava";2;2;-;-;-;-;-;-;1;2;-;1;8
"410960 Guaratuba";-;-;-;-;-;-;-;-;-;1;-;-;1
"410965 Honório Serpa";-;-;-;-;-;-;-;-;-;-;1;-;1
"410975 Ibema";-;-;-;1;-;-;-;-;-;-;-;-;1
"410980 Ibiporã";-;-;-;-;-;1;-;-;-;-;-;1;2
"411020 Inácio Martins";-;-;-;-;-;-;-;-;-;1;-;-;1
"411070 Irati";2;-;-;-;1;-;-;-;-;-;-;-;3
"411080 Iretama";-;1;-;-;-;-;-;-;-;-;-;-;1
"411120 Itapejara d'Oeste";-;-;-;-;-;-;1;-;-;-;-;1;2
"411150 Ivaiporã";-;1;1;1;2;-;-;-;-;-;-;-;5
"411250 Jardim Alegre";-;-;-;-;-;-;-;-;1;-;-;-;1
"411280 Joaquim Távora";-;-;-;-;1;-;-;-;-;-;-;-;1
"411320 Lapa";-;-;-;-;-;-;-;-;-;1;-;1;2
"411330 Laranjeiras do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"411342 Lidianópolis";-;-;1;-;-;-;-;-;-;-;-;-;1
"411370 Londrina";-;1;2;1;1;3;1;-;-;-;1;-;10
"411430 Mandirituba";-;-;-;-;-;-;-;-;1;-;-;-;1
"411460 Marechal Cândido Rondon";1;1;-;-;-;-;-;-;-;-;-;-;2
"411490 Marilândia do Sul";-;-;1;-;2;-;-;-;-;-;-;-;3
"411500 Marilena";1;-;-;-;-;-;-;-;-;-;-;-;1
"411520 Maringá";6;-;-;-;-;-;-;-;-;-;-;1;7
"411570 Matinhos";-;-;-;-;-;-;-;-;-;-;1;-;1
"411585 Mercedes";-;-;-;1;-;-;-;-;-;-;-;-;1
"411700 Nova Fátima";-;-;-;-;1;-;-;-;-;-;-;-;1
"411725 Nova Prata do Iguaçu";-;1;-;-;-;-;-;-;-;-;1;-;2
"411727 Nova Tebas";1;-;-;-;-;-;-;-;-;-;-;-;1
"411729 Novo Itacolomi";-;-;-;-;-;-;-;-;1;1;1;-;3
"411730 Ortigueira";-;-;1;-;-;-;-;-;-;-;-;-;1
"411745 Ouro Verde do Oeste";-;-;-;-;-;-;1;-;-;-;-;-;1
"411770 Palmeira";-;1;-;-;-;-;-;-;-;-;-;-;1
"411780 Palmital";-;1;1;-;-;-;-;-;-;1;-;-;3
"411790 Palotina";-;-;-;-;1;-;-;-;-;-;-;-;1
"411800 Paraíso do Norte";-;1;-;-;-;-;-;-;-;-;-;-;1
"411820 Paranaguá";-;2;2;2;2;2;1;-;-;1;1;3;16
"411850 Pato Branco";-;1;-;-;-;1;-;-;-;-;-;-;2
"411900 Pérola d'Oeste";-;1;2;-;-;-;-;-;1;-;-;-;4
"411915 Pinhais";1;-;-;-;-;1;-;-;-;-;-;-;2
"411930 Pinhão";1;-;-;-;-;-;1;-;-;-;-;-;2
"411950 Piraquara";-;-;-;-;-;-;-;-;-;-;-;1;1
"411990 Ponta Grossa";3;3;-;1;1;3;-;2;-;1;-;-;14
"412015 Porto Barreiro";-;1;-;1;-;-;-;-;-;-;-;-;2
"412090 Quedas do Iguaçu";1;1;1;1;-;-;-;-;-;-;-;1;5
"412120 Quitandinha";-;-;-;-;-;-;1;-;-;-;-;-;1
"412140 Realeza";-;-;-;-;-;-;-;-;-;-;-;1;1
"412160 Renascença";-;-;-;-;-;-;1;-;-;-;-;-;1
"412200 Rio Azul";-;1;-;-;-;-;-;-;-;-;-;-;1
"412300 Salto do Lontra";-;1;-;2;-;-;-;-;-;-;-;-;3
"412390 Santa Mariana";1;-;-;-;-;-;-;-;-;-;-;-;1
"412405 Santa Terezinha de Itaipu";-;-;-;-;-;-;1;-;-;-;-;-;1
"412480 São João";-;2;-;-;-;-;-;-;1;-;1;-;4
"412550 São José dos Pinhais";3;-;3;1;-;1;-;-;-;-;-;1;9
"412627 Saudade do Iguaçu";-;-;-;-;-;1;-;-;1;-;-;-;2
"412635 Serranópolis do Iguaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"412667 Tamarana";1;-;-;-;-;-;-;-;-;-;-;-;1
"412700 Teixeira Soares";1;1;-;-;-;-;-;-;-;-;-;-;2
"412710 Telêmaco Borba";-;1;-;-;1;-;-;-;-;-;-;-;2
"412750 Tibagi";-;-;-;-;-;-;-;-;1;-;-;-;1
"412770 Toledo";-;1;-;-;1;1;-;1;1;-;1;-;6
"412785 Três Barras do Paraná";-;1;-;-;-;-;-;-;-;-;-;-;1
"412820 União da Vitória";-;-;-;-;2;1;-;-;-;-;-;-;3
"412855 Vera Cruz do Oeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"412860 Verê";-;1;-;-;-;-;-;-;-;-;-;-;1
"420030 Agronômica";-;-;-;-;1;-;1;-;-;-;-;-;2
"420050 Águas de Chapecó";-;-;-;-;-;-;-;-;1;-;-;-;1
"420060 Águas Mornas";-;-;-;1;-;-;-;-;-;-;-;-;1
"420090 Angelina";-;-;-;-;1;-;-;-;-;-;1;-;2
"420120 Antônio Carlos";-;-;-;-;-;-;1;-;-;-;-;-;1
"420130 Araquari";-;-;-;-;-;-;-;-;1;-;-;-;1
"420140 Araranguá";-;-;-;-;1;2;-;-;-;1;-;1;5
"420170 Ascurra";1;-;-;-;-;-;-;-;-;-;-;-;1
"420190 Aurora";-;-;-;-;-;-;-;-;1;-;-;-;1
"420200 Balneário Camboriú";1;-;-;-;-;2;-;-;-;-;2;1;6
"421280 Balneário Piçarras";-;1;-;-;-;-;-;-;-;-;-;-;1
"420230 Biguaçu";-;-;-;-;-;-;-;-;-;-;1;-;1
"420240 Blumenau";-;4;-;-;-;2;-;-;-;-;1;-;7
"420243 Bocaina do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"420260 Bom Retiro";-;-;-;-;-;-;-;-;-;-;-;1;1
"420280 Braço do Norte";-;-;-;-;-;-;-;1;-;-;-;-;1
"420290 Brusque";-;-;-;1;-;-;1;-;-;-;-;-;2
"420310 Caibi";1;-;-;-;-;-;-;1;-;-;-;-;2
"420320 Camboriú";-;-;-;-;-;-;-;-;-;-;2;-;2
"420395 Capivari de Baixo";-;-;-;-;1;-;-;-;-;-;-;-;1
"420420 Chapecó";1;1;2;-;1;1;-;1;-;-;-;1;8
"420430 Concórdia";4;1;1;1;1;-;-;-;-;-;-;-;8
"420450 Corupá";-;-;1;-;-;-;-;-;-;-;-;-;1
"420460 Criciúma";-;1;4;1;-;1;-;-;-;-;1;1;9
"420470 Cunha Porã";-;-;-;-;-;-;1;-;-;-;-;-;1
"420515 Doutor Pedrinho";-;-;1;-;-;-;-;-;-;-;-;-;1
"420535 Flor do Sertão";-;-;-;-;-;1;-;-;-;-;-;-;1
"420540 Florianópolis";5;4;3;3;4;2;-;1;1;1;1;-;25
"420545 Forquilhinha";-;-;-;-;-;-;-;-;-;-;1;-;1
"420560 Galvão";-;-;-;1;-;-;-;-;-;-;-;-;1
"420570 Garopaba";-;1;-;-;-;-;-;-;-;1;-;-;2
"420640 Guaraciaba";-;-;-;-;1;-;-;-;-;1;-;-;2
"420650 Guaramirim";-;1;-;-;-;1;-;-;-;-;-;1;3
"420680 Ibicaré";1;-;-;-;-;-;-;-;-;-;1;-;2
"420690 Ibirama";1;-;-;-;-;-;-;-;-;-;-;-;1
"420700 Içara";-;-;-;-;-;-;-;-;1;-;-;1;2
"420750 Indaial";1;-;-;1;-;-;-;-;-;-;-;-;2
"420765 Iporã do Oeste";-;-;-;-;-;-;-;-;-;-;-;1;1
"420780 Irani";-;1;-;-;-;1;-;-;-;-;-;-;2
"420820 Itajaí";-;4;1;-;2;1;1;-;-;-;1;-;10
"420830 Itapema";-;1;-;-;-;-;-;-;-;-;-;-;1
"420850 Ituporanga";-;-;-;-;-;-;-;-;-;-;-;1;1
"420870 Jacinto Machado";-;-;-;-;-;-;-;-;1;-;-;-;1
"420880 Jaguaruna";-;-;-;-;-;-;-;-;-;1;-;-;1
"420890 Jaraguá do Sul";5;3;3;2;-;1;-;1;-;3;2;1;21
"420900 Joaçaba";-;-;-;1;-;-;-;-;-;-;-;-;1
"420910 Joinville";3;1;5;6;2;9;2;-;1;3;1;1;34
"420930 Lages";-;-;-;1;-;-;-;-;-;-;-;-;1
"420940 Laguna";-;-;1;1;-;-;-;-;-;-;1;-;3
"420985 Lindóia do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"421000 Luiz Alves";-;-;-;-;1;1;-;-;-;-;1;-;3
"421050 Maravilha";1;-;-;-;1;1;-;-;-;-;-;-;3
"421060 Massaranduba";1;-;1;-;-;-;-;-;-;-;-;-;2
"421080 Meleiro";-;1;1;1;-;-;1;-;-;1;-;-;5
"421100 Mondaí";-;-;-;1;-;-;-;-;-;-;-;-;1
"421130 Navegantes";-;-;-;-;1;-;-;-;-;-;-;-;1
"421150 Nova Trento";1;-;-;-;3;-;-;-;-;-;-;-;4
"421170 Orleans";-;-;-;-;-;1;-;-;-;-;-;-;1
"421210 Palmitos";-;-;-;-;-;-;-;1;-;-;-;-;1
"421250 Penha";-;1;-;-;-;-;-;-;-;-;-;-;1
"421265 Pescaria Brava";-;-;-;-;-;-;1;-;-;-;-;-;1
"421360 Porto União";-;-;-;-;-;-;-;-;-;-;1;-;1
"421380 Praia Grande";-;1;1;-;-;-;-;1;-;-;-;-;3
"421410 Presidente Nereu";-;-;-;-;-;-;-;-;-;-;1;-;1
"421480 Rio do Sul";-;-;-;-;-;-;-;-;2;-;-;-;2
"421490 Rio Fortuna";-;-;-;-;1;-;-;-;-;-;-;-;1
"421500 Rio Negrinho";-;-;-;-;-;-;-;1;-;-;-;-;1
"421510 Rodeio";-;-;-;-;-;-;-;-;-;-;1;-;1
"421520 Romelândia";-;-;-;-;1;-;-;1;-;-;-;-;2
"421555 Santa Helena";-;1;-;-;-;1;-;-;-;-;-;1;3
"421580 São Bento do Sul";-;-;-;-;-;1;-;-;-;1;-;-;2
"421590 São Bonifácio";-;1;-;-;-;-;-;-;-;-;1;-;2
"421620 São Francisco do Sul";-;1;-;1;-;-;-;-;-;-;-;-;2
"421630 São João Batista";-;-;-;1;-;-;-;-;-;-;-;-;1
"421660 São José";3;4;1;3;3;1;-;1;-;1;3;-;20
"421700 São Ludgero";-;-;-;-;1;1;-;-;-;-;-;-;2
"421710 São Martinho";2;-;-;-;-;-;-;-;-;-;-;-;2
"421715 São Miguel da Boa Vista";-;-;-;-;-;1;-;-;-;-;-;-;1
"421720 São Miguel do Oeste";1;1;-;3;1;-;-;-;-;-;-;-;6
"421750 Seara";-;-;-;-;-;-;-;-;-;1;-;-;1
"421760 Siderópolis";-;1;-;-;-;-;-;-;-;-;-;-;1
"421770 Sombrio";-;-;-;-;-;-;1;-;-;-;-;-;1
"421780 Taió";-;-;-;-;-;-;-;-;-;-;-;1;1
"421795 Tigrinhos";-;-;-;1;-;-;-;-;-;-;-;-;1
"421800 Tijucas";1;-;-;-;-;-;-;-;-;-;-;-;1
"421820 Timbó";1;1;-;1;-;-;-;-;1;1;-;-;5
"421860 Trombudo Central";-;-;-;-;-;-;-;-;-;-;1;-;1
"421870 Tubarão";-;1;1;3;-;1;-;-;-;-;-;-;6
"421880 Turvo";-;-;-;-;-;-;-;-;-;-;-;1;1
"421900 Urussanga";-;-;-;-;-;-;1;-;-;-;-;-;1
"421920 Vidal Ramos";-;-;-;-;-;-;-;-;-;-;1;-;1
"421930 Videira";-;-;-;-;1;-;-;-;-;-;-;-;1
"421960 Xavantina";-;-;-;-;1;-;-;-;-;-;-;-;1
"421970 Xaxim";-;-;1;-;-;-;-;-;-;-;-;-;1
"430010 Agudo";3;8;3;4;1;2;1;1;1;4;-;2;30
"430030 Alecrim";-;-;-;-;-;-;1;-;-;-;-;-;1
"430040 Alegrete";1;-;-;-;-;-;-;-;1;-;-;-;2
"430060 Alvorada";-;-;-;-;1;-;-;-;-;-;-;1;2
"430100 Arroio do Meio";1;-;1;-;-;-;-;-;-;-;-;-;2
"430110 Arroio dos Ratos";-;-;-;-;-;-;-;1;-;-;-;-;1
"430140 Arvorezinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"430180 Barracão";-;-;-;-;-;1;-;-;-;-;-;-;1
"430210 Bento Gonçalves";2;1;-;1;1;1;-;-;-;-;-;1;7
"430220 Boa Vista do Buricá";-;-;-;-;-;1;-;-;-;-;-;-;1
"430235 Bom Princípio";-;-;-;-;-;1;-;2;-;-;-;-;3
"430300 Cachoeira do Sul";1;6;1;1;4;1;1;-;-;2;-;1;18
"430310 Cachoeirinha";-;1;-;-;-;-;-;-;-;-;1;-;2
"430320 Cacique Doble";1;-;-;-;-;1;-;-;-;-;-;-;2
"430350 Camaquã";-;2;2;-;-;1;-;-;1;-;-;-;6
"430390 Campo Bom";3;-;1;-;1;-;-;-;-;-;-;-;5
"430420 Candelária";-;5;-;-;-;-;-;-;-;1;1;-;7
"430430 Cândido Godói";-;3;-;-;-;-;-;-;-;-;-;-;3
"430440 Canela";-;-;-;-;-;-;-;1;-;-;-;-;1
"430450 Canguçu";-;1;-;-;1;-;-;-;-;-;-;-;2
"430460 Canoas";1;3;-;1;4;-;1;-;-;2;3;-;15
"430467 Capivari do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"430470 Carazinho";1;2;-;-;-;-;-;-;-;-;-;-;3
"430500 Catuípe";-;-;1;-;1;-;-;-;-;-;-;-;2
"430510 Caxias do Sul";3;2;1;-;2;2;-;1;-;1;1;-;13
"430513 Cerro Branco";1;-;-;-;-;1;-;-;-;-;-;-;2
"430517 Cerro Grande do Sul";-;-;-;-;-;-;-;-;-;-;1;-;1
"430535 Charqueadas";-;-;-;-;1;-;-;-;-;-;-;-;1
"430537 Charrua";-;-;-;-;-;1;-;-;-;-;-;-;1
"430544 Chuvisca";-;1;-;-;-;-;-;-;-;-;-;-;1
"430550 Ciríaco";-;-;-;-;-;-;-;-;-;-;1;-;1
"430570 Condor";-;-;1;1;-;-;-;-;-;-;-;-;2
"430600 Crissiumal";-;-;1;-;1;-;-;-;-;-;-;-;2
"430607 Cristal do Sul";-;-;-;1;1;-;-;-;-;-;-;-;2
"430610 Cruz Alta";-;-;1;-;-;-;2;-;-;-;-;-;3
"430620 Cruzeiro do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"430640 Dois Irmãos";-;-;1;-;-;-;-;-;-;-;-;1;2
"430660 Dom Pedrito";-;1;-;-;-;-;-;-;-;-;-;-;1
"430655 Dom Pedro de Alcântara";-;-;-;-;-;-;-;-;-;1;-;-;1
"430673 Doutor Maurício Cardoso";-;-;-;-;-;2;-;-;-;-;-;-;2
"430700 Erechim";2;3;1;2;1;-;-;-;-;-;-;-;9
"430730 Erval Seco";-;-;2;-;-;-;-;-;-;-;-;-;2
"430770 Esteio";-;-;-;-;1;-;-;-;-;-;-;2;3
"430780 Estrela";-;2;1;2;-;1;-;-;-;-;-;1;7
"430800 Faxinal do Soturno";-;-;2;-;-;1;-;2;-;-;-;-;5
"430807 Fazenda Vilanova";-;-;-;1;-;-;-;-;-;-;-;-;1
"430810 Feliz";1;-;-;-;-;-;-;-;-;-;-;-;1
"430845 Fortaleza dos Valos";1;-;-;-;-;-;-;-;-;-;-;-;1
"430850 Frederico Westphalen";-;2;3;1;-;-;-;-;-;-;-;-;6
"430900 Giruá";1;-;-;-;-;-;-;-;-;-;-;-;1
"430910 Gramado";1;-;2;-;-;-;-;-;1;-;-;-;4
"430920 Gravataí";1;1;2;1;4;1;-;-;-;2;-;-;12
"430710 Herval";-;1;-;-;-;-;-;-;-;-;-;-;1
"430957 Herveiras";1;-;-;-;-;-;-;-;-;-;-;-;1
"430960 Horizontina";-;-;-;1;-;-;-;-;1;-;-;1;3
"431010 Igrejinha";1;1;-;-;1;1;1;-;-;-;-;-;5
"431020 Ijuí";4;4;4;-;2;2;-;-;1;1;2;-;20
"431075 Ivorá";-;1;-;-;-;-;-;-;-;-;-;-;1
"431080 Ivoti";4;1;1;2;4;-;-;-;-;-;1;-;13
"431100 Jaguarão";-;-;-;1;-;-;-;-;-;-;-;-;1
"431110 Jaguari";1;-;-;1;-;-;-;-;-;-;1;1;4
"431115 Jóia";-;6;1;-;1;-;-;-;-;-;-;-;8
"431120 Júlio de Castilhos";-;-;-;-;1;-;-;-;-;-;-;-;1
"431140 Lajeado";-;1;-;5;5;1;-;2;-;2;2;-;18
"431162 Lindolfo Collor";-;-;-;1;1;1;-;-;-;-;-;-;3
"431180 Marau";1;1;1;-;-;-;-;-;-;-;-;-;3
"431215 Mato Leitão";-;1;-;-;-;-;-;-;-;-;-;-;1
"431235 Montauri";-;-;-;1;-;-;-;-;-;-;-;-;1
"431240 Montenegro";1;1;2;-;1;-;-;-;-;1;2;1;9
"431260 Muçum";-;-;-;1;-;-;-;-;-;-;-;-;1
"431265 Não-Me-Toque";-;-;-;-;-;-;-;-;-;1;-;-;1
"431275 Nova Alvorada";1;1;-;-;-;1;1;-;-;-;-;-;4
"431280 Nova Araçá";-;-;-;-;-;-;1;-;-;-;-;-;1
"431301 Nova Candelária";-;1;-;-;1;2;1;-;-;-;-;-;5
"431310 Nova Palma";-;-;-;-;-;-;-;1;-;-;-;1;2
"431339 Novo Cabrais";-;-;1;-;-;-;1;-;-;-;1;-;3
"431340 Novo Hamburgo";1;1;10;5;1;1;-;-;-;1;-;1;21
"431342 Novo Machado";2;-;-;-;-;-;-;-;-;-;-;-;2
"431344 Novo Tiradentes";-;-;-;1;-;-;-;-;-;-;-;-;1
"431350 Osório";-;1;-;-;1;-;1;-;-;-;-;-;3
"431360 Paim Filho";-;-;-;-;1;-;-;-;-;-;-;-;1
"431370 Palmeira das Missões";-;-;-;-;-;-;-;-;-;1;-;-;1
"431390 Panambi";-;1;1;-;-;-;-;-;-;-;-;-;2
"431400 Paraí";-;-;-;-;-;-;-;1;-;-;-;-;1
"431402 Paraíso do Sul";-;1;-;-;-;-;-;1;-;-;-;-;2
"431405 Parobé";1;-;-;-;-;-;-;-;-;-;-;-;1
"431410 Passo Fundo";2;1;2;3;2;1;-;-;1;-;1;-;13
"431440 Pelotas";1;3;-;-;2;-;-;-;-;-;-;-;6
"431478 Ponte Preta";1;-;-;-;-;-;-;-;-;-;-;-;1
"431480 Portão";1;-;-;-;2;1;-;-;-;-;-;-;4
"431490 Porto Alegre";7;10;4;8;14;8;2;3;4;7;2;4;73
"431505 Porto Mauá";-;-;1;-;-;-;-;-;-;-;-;-;1
"431514 Presidente Lucena";-;1;-;-;1;-;-;-;-;-;-;-;2
"431532 Quevedos";-;-;-;-;-;-;-;-;-;-;-;1;1
"431550 Restinga Seca";-;-;-;-;-;-;1;-;-;-;-;-;1
"431560 Rio Grande";-;2;-;1;-;-;-;-;-;-;-;1;4
"431570 Rio Pardo";2;-;4;1;-;-;1;1;-;-;1;-;10
"431600 Rolante";1;-;-;-;1;-;-;-;-;-;-;-;2
"431647 Salvador das Missões";-;-;-;-;1;-;-;-;-;-;-;-;1
"431650 Salvador do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"431660 Sananduva";-;-;1;1;-;1;-;-;-;-;-;-;3
"431710 Sant'Ana do Livramento";-;1;-;-;-;-;-;-;1;-;-;-;2
"431675 Santa Clara do Sul";-;-;-;-;-;-;1;-;-;-;-;-;1
"431680 Santa Cruz do Sul";5;12;3;2;4;6;-;1;-;-;2;3;38
"431690 Santa Maria";3;2;1;1;1;-;-;-;-;1;1;-;10
"431720 Santa Rosa";-;1;2;1;3;1;-;-;-;-;1;2;11
"431740 Santiago";-;-;-;1;-;-;1;-;-;-;-;-;2
"431750 Santo Ângelo";2;1;1;-;1;-;-;-;-;1;1;-;7
"431790 Santo Cristo";-;-;-;-;-;-;-;-;-;-;-;1;1
"431800 São Borja";-;1;-;-;-;-;-;-;-;-;-;-;1
"431840 São Jerônimo";-;1;1;-;-;-;-;-;-;-;-;-;2
"431848 São José do Hortêncio";2;2;1;-;-;-;-;-;-;1;-;-;6
"431849 São José do Inhacorá";2;-;1;-;-;-;-;-;-;-;-;-;3
"431860 São José do Ouro";-;-;-;-;-;2;1;-;-;2;3;-;8
"431870 São Leopoldo";-;-;-;1;-;1;-;-;-;-;-;-;2
"431880 São Lourenço do Sul";-;-;-;-;1;-;-;-;-;-;-;-;1
"431910 São Martinho";1;-;-;-;-;-;-;-;-;-;-;-;1
"431940 São Pedro do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"431950 São Sebastião do Caí";-;1;-;-;-;-;-;-;-;-;-;-;1
"431990 Sapiranga";2;-;1;2;-;1;-;-;-;-;-;-;6
"432000 Sapucaia do Sul";1;-;-;-;-;2;-;-;-;-;3;-;6
"432010 Sarandi";-;-;1;-;-;-;-;-;-;1;-;-;2
"432020 Seberi";-;-;-;-;-;-;-;-;-;-;-;1;1
"432030 Selbach";-;-;-;-;-;-;-;-;-;-;-;1;1
"432067 Sinimbu";1;1;1;1;-;1;-;1;-;-;-;-;6
"432090 Tapejara";-;-;-;-;-;-;1;-;-;-;-;-;1
"432120 Taquara";-;-;-;-;-;1;-;-;-;-;1;-;2
"432130 Taquari";1;-;1;-;-;-;-;-;-;-;-;-;2
"432140 Tenente Portela";1;-;-;-;-;-;-;-;-;-;-;-;1
"432145 Teutônia";5;2;-;2;2;1;1;-;-;1;-;1;15
"432150 Torres";1;1;-;-;-;2;-;-;-;-;1;-;5
"432160 Tramandaí";-;1;-;-;-;-;-;-;-;-;-;-;1
"432163 Três Arroios";-;-;1;-;-;-;-;-;-;-;-;-;1
"432166 Três Cachoeiras";-;-;-;-;-;-;1;-;-;-;-;-;1
"432170 Três Coroas";1;1;1;-;1;1;-;-;-;-;-;-;5
