 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2019
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"315750 SANTA EFIGENIA DE MINAS";-;-;-;-;-;-;2;1;2;1;5;1;12
"315780 SANTA LUZIA";-;-;-;-;1;-;-;-;1;-;2;2;6
"315800 SANTA MARIA DE ITABIRA";-;-;-;-;-;-;-;-;-;-;-;1;1
"315895 SANTANA DO PARAISO";-;1;2;-;1;-;12;-;4;-;-;-;20
"315900 SANTANA DO RIACHO";-;-;-;-;-;-;-;-;-;-;1;-;1
"315935 SANTA RITA DE MINAS";-;-;-;-;-;-;2;2;-;-;-;1;5
"315960 SANTA RITA DO SAPUCAI";-;-;-;-;-;-;-;1;-;-;-;-;1
"315990 SANTO ANTONIO DO AMPARO";-;-;-;-;-;-;1;-;-;-;-;-;1
"316010 SANTO ANTONIO DO GRAMA";1;3;1;4;1;2;1;-;-;-;-;-;13
"316040 SANTO ANTONIO DO MONTE";-;-;-;-;1;-;-;-;-;-;-;-;1
"316090 SAO BRAS DO SUACUI";-;-;-;-;-;-;-;-;-;-;-;1;1
"316095 SAO DOMINGOS DAS DORES";-;-;-;-;-;-;-;-;3;-;-;-;3
"316110 SAO FRANCISCO";-;-;-;-;-;-;-;-;-;2;-;-;2
"316180 SAO GONCALO DO PARA";-;-;-;-;-;-;-;-;1;-;-;-;1
"316190 SAO GONCALO DO RIO ABAIXO";-;-;1;-;3;2;1;1;2;-;-;1;11
"316257 SAO JOAO DO MANTENINHA";-;-;-;-;-;-;-;-;-;1;-;-;1
"316340 SAO JOSE DO GOIABAL";-;2;1;-;-;-;-;-;-;-;-;-;3
"316360 SAO JOSE DO MANTIMENTO";-;-;5;12;1;-;5;-;1;-;-;4;28
"316400 SAO PEDRO DOS FERROS";-;-;3;1;5;1;2;1;3;-;-;-;16
"316447 SAO SEBASTIAO DO ANTA";-;-;-;-;-;-;-;-;-;1;-;-;1
"316470 SAO SEBASTIAO DO PARAISO";-;-;-;-;-;1;-;-;-;-;-;-;1
"316500 SAO TIAGO";-;1;-;-;-;-;-;-;-;-;-;-;1
"316556 SEM-PEIXE";-;2;-;-;1;1;1;1;-;1;-;-;7
"316600 SENHORA DE OLIVEIRA";-;-;-;-;1;-;2;-;-;-;-;-;3
"316670 SERRA DOS AIMORES";-;-;-;-;-;-;-;-;1;-;-;-;1
"316860 TEOFILO OTONI";-;2;1;2;-;-;1;-;-;-;-;-;6
"316870 TIMOTEO";-;1;-;-;-;-;-;-;1;-;-;-;2
"316940 TRES PONTAS";-;-;-;-;-;-;-;-;-;-;-;1;1
"317000 UBAI";17;18;20;18;12;7;12;12;14;6;8;3;147
"317010 UBERABA";-;-;2;-;-;-;2;-;-;-;-;-;4
"317020 UBERLANDIA";1;-;-;-;-;1;1;-;-;2;1;-;6
"317050 URUCANIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"317052 URUCUIA";-;-;-;1;-;-;-;-;-;-;-;-;1
"317070 VARGINHA";-;-;-;-;-;-;-;-;1;-;-;1;2
"317100 VAZANTE";-;-;-;-;-;-;-;-;-;-;1;-;1
"317107 VEREDINHA";-;-;-;-;-;-;1;-;-;-;-;-;1
"317130 VICOSA";1;-;1;-;-;-;1;-;1;-;-;-;4
"317190 VIRGOLANDIA";-;1;7;3;1;-;-;2;1;-;-;-;15
"317200 VISCONDE DO RIO BRANCO";-;-;-;-;-;-;-;2;-;-;-;-;2
"320020 ALEGRE";1;-;1;-;-;2;1;1;-;-;-;-;6
"320040 ANCHIETA";-;-;-;-;-;-;-;-;-;-;1;-;1
"320060 ARACRUZ";1;-;1;1;-;1;1;-;-;1;1;-;7
"320070 ATILIO VIVACQUA";-;1;-;-;-;-;-;-;-;-;-;-;1
"320120 CACHOEIRO DE ITAPEMIRIM";-;1;-;-;2;-;-;-;1;1;-;-;5
"320130 CARIACICA";5;-;2;4;5;2;2;3;5;6;2;-;36
"320160 CONCEICAO DA BARRA";1;-;-;-;-;-;-;1;-;-;-;1;3
"320190 DOMINGOS MARTINS";3;2;1;2;1;2;1;2;1;3;3;1;22
"320200 DORES DO RIO PRETO";9;6;11;7;4;4;3;3;2;4;-;-;53
"320220 FUNDAO";-;-;2;-;-;-;-;-;-;-;-;-;2
"320230 GUACUI";-;1;-;-;-;-;-;-;-;-;-;-;1
"320240 GUARAPARI";-;-;1;-;-;-;-;-;1;3;4;1;10
"320250 IBIRACU";-;-;1;-;-;-;-;-;-;-;-;-;1
"320255 IBITIRAMA";-;-;-;-;2;-;-;-;-;-;-;-;2
"320280 ITAPEMIRIM";-;-;-;1;-;-;-;-;-;-;-;-;1
"320300 IUNA";-;-;-;-;-;-;-;-;-;-;1;1;2
"320305 JAGUARE";-;-;1;-;-;-;-;-;-;-;-;-;1
"320313 JOAO NEIVA";-;-;-;-;-;-;1;-;-;-;-;1;2
"320316 LARANJA DA TERRA";-;-;-;2;-;-;-;1;3;-;1;-;7
"320320 LINHARES";1;-;1;3;-;-;-;2;11;1;2;1;22
"320332 MARATAIZES";-;-;1;-;-;-;-;-;-;-;-;-;1
"320334 MARECHAL FLORIANO";-;1;3;2;-;-;1;2;2;-;4;-;15
"320360 MUCURICI";-;-;1;1;-;-;-;1;-;-;-;-;3
"320370 MUNIZ FREIRE";-;-;-;-;-;-;-;-;-;-;-;3;3
"320390 NOVA VENECIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"320410 PINHEIROS";-;-;-;1;-;-;-;-;-;1;-;-;2
"320435 RIO BANANAL";-;-;-;-;-;-;-;2;1;-;-;1;4
"320450 SANTA LEOPOLDINA";-;-;-;-;-;-;-;1;-;1;-;-;2
"320455 SANTA MARIA DE JETIBA";8;7;6;8;12;14;31;26;10;19;26;14;181
"320460 SANTA TERESA";-;-;1;4;-;-;-;3;2;4;5;-;19
"320500 SERRA";-;3;6;3;-;2;2;1;2;-;-;2;21
"320503 VARGEM ALTA";-;-;-;-;1;-;-;-;-;-;-;-;1
"320510 VIANA";1;2;-;1;-;1;-;-;-;-;-;-;5
"320515 VILA PAVAO";-;-;1;-;-;-;-;-;-;-;-;-;1
"320520 VILA VELHA";3;3;1;3;3;-;2;3;5;2;3;1;29
"320530 VITORIA";3;2;-;-;-;2;2;1;3;-;1;-;14
"330010 ANGRA DOS REIS";-;1;1;-;-;-;1;2;-;-;-;-;5
"330030 BARRA DO PIRAI";-;-;-;-;-;-;-;-;-;-;-;1;1
"330040 BARRA MANSA";-;-;-;1;-;-;-;-;1;-;-;-;2
"330045 BELFORD ROXO";-;-;-;-;-;-;-;-;-;1;-;-;1
"330100 CAMPOS DOS GOYTACAZES";-;-;1;-;-;-;-;-;-;-;-;-;1
"330110 CANTAGALO";-;-;1;-;-;-;-;-;-;-;-;-;1
"330160 DUAS BARRAS";-;-;-;1;-;-;1;3;-;1;-;-;6
"330190 ITABORAI";-;-;-;-;-;1;-;-;-;-;-;-;1
"330240 MACAE";-;1;-;-;1;-;-;-;-;-;1;1;4
"330250 MAGE";-;-;-;-;-;-;-;1;-;-;-;-;1
"330285 MESQUITA";-;-;-;-;-;-;-;-;1;-;-;-;1
"330330 NITEROI";-;-;-;-;-;1;-;-;-;-;-;-;1
"330340 NOVA FRIBURGO";-;-;-;-;-;-;-;-;1;-;-;-;1
"330360 PARACAMBI";-;-;-;-;-;-;1;-;-;-;-;-;1
"330410 PORCIUNCULA";-;-;-;-;-;-;-;-;-;-;1;-;1
"330412 QUATIS";-;-;-;-;1;1;-;-;-;-;-;-;2
"330452 RIO DAS OSTRAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"330455 RIO DE JANEIRO";-;6;-;1;-;-;4;1;1;-;1;1;15
"330475 SAO FRANCISCO DE ITABAPOANA";-;-;1;-;-;-;-;-;-;-;-;-;1
"330615 VARRE-SAI";-;-;-;-;-;-;-;-;-;1;-;-;1
"350160 AMERICANA";-;-;-;-;1;-;-;-;-;-;-;-;1
"350190 AMPARO";-;-;1;-;-;-;-;-;-;-;1;-;2
"350280 ARACATUBA";1;-;-;-;-;-;-;-;-;-;-;-;1
"350315 ARAPEI";-;-;-;1;-;-;-;-;-;-;-;-;1
"350320 ARARAQUARA";1;1;-;-;-;-;-;1;-;-;-;-;3
"350330 ARARAS";-;-;-;-;-;2;-;-;-;-;-;-;2
"350380 ARTUR NOGUEIRA";-;1;-;-;-;-;-;-;-;2;-;-;3
"350400 ASSIS";-;-;-;-;-;-;-;-;-;-;1;-;1
"350410 ATIBAIA";1;2;-;1;-;3;1;1;-;-;1;-;10
"350520 BARIRI";-;-;-;-;1;-;-;-;-;-;-;-;1
"350550 BARRETOS";-;-;-;-;-;-;-;1;-;-;-;-;1
"350590 BATATAIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"350635 BERTIOGA";-;-;-;1;1;-;-;-;-;-;-;-;2
"350660 BIRITIBA-MIRIM";-;-;-;-;-;-;-;-;-;1;-;-;1
"350700 BOITUVA";-;-;-;-;-;-;-;1;1;1;-;-;3
"350710 BOM JESUS DOS PERDOES";-;-;-;-;-;-;-;-;-;1;-;-;1
"350840 CABREUVA";-;1;-;-;-;-;-;1;-;-;1;-;3
"350850 CACAPAVA";-;-;1;-;-;-;-;-;-;-;-;-;1
"350950 CAMPINAS";1;2;2;3;2;-;2;1;-;1;-;-;14
"351050 CARAGUATATUBA";1;-;-;-;-;-;1;-;-;-;-;-;2
"351060 CARAPICUIBA";-;2;-;-;-;-;-;-;-;-;-;-;2
"351110 CATANDUVA";-;-;-;-;-;-;-;1;-;-;-;-;1
"351240 CORDEIROPOLIS";-;-;-;-;-;-;-;-;1;-;-;-;1
"351300 COTIA";1;-;1;-;-;-;-;-;-;-;-;1;3
"351350 CUBATAO";-;-;-;-;1;-;1;2;-;-;-;-;4
"351500 EMBU DAS ARTES";-;-;-;-;-;-;-;-;-;1;-;-;1
"351720 GUAICARA";1;-;-;-;-;-;-;-;-;-;-;-;1
"351820 GUARARAPES";-;-;1;-;-;-;-;-;-;-;-;-;1
"351870 GUARUJA";1;1;-;-;-;-;-;-;-;-;-;-;2
"351880 GUARULHOS";-;-;-;1;-;1;3;-;1;2;-;-;8
"351905 HOLAMBRA";1;-;-;-;-;-;-;1;-;-;-;-;2
"351907 HORTOLANDIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"351970 IBIUNA";-;-;2;-;-;-;-;-;-;-;-;-;2
"352040 ILHABELA";5;-;-;-;-;-;-;1;-;-;4;3;13
"352050 INDAIATUBA";-;-;-;-;-;1;-;-;1;-;-;1;3
"352140 IRACEMAPOLIS";-;-;-;-;1;-;-;-;-;-;-;-;1
"352210 ITANHAEM";-;-;-;-;-;-;1;-;-;1;-;1;3
"352220 ITAPECERICA DA SERRA";-;-;-;-;-;-;-;-;-;-;-;1;1
"352250 ITAPEVI";-;1;2;1;-;-;2;2;-;-;-;-;8
"352310 ITAQUAQUECETUBA";-;-;-;-;-;-;1;1;2;-;-;-;4
"352330 ITARIRI";-;1;-;-;1;2;1;1;-;1;1;1;9
"352340 ITATIBA";-;1;-;-;-;-;-;1;-;-;-;-;2
"352390 ITU";1;-;-;-;-;-;-;-;-;-;1;-;2
"352400 ITUPEVA";2;-;-;-;-;-;1;-;-;-;1;-;4
"352470 JAGUARIUNA";1;-;-;-;-;-;-;-;-;-;1;-;2
"352500 JANDIRA";-;-;1;-;-;-;-;-;-;-;-;-;1
"352520 JARINU";2;-;-;-;-;-;-;-;-;-;-;-;2
"352550 JOANOPOLIS";-;-;-;-;-;-;-;1;-;-;-;-;1
"352570 JOSE BONIFACIO";-;-;-;-;-;-;-;1;-;-;-;-;1
"352585 JUMIRIM";-;-;-;-;-;-;1;1;-;-;-;-;2
"352590 JUNDIAI";1;2;-;-;-;1;1;-;4;-;2;-;11
"352670 LEME";1;-;-;-;-;-;1;-;1;-;-;-;3
"352690 LIMEIRA";-;-;-;-;-;-;-;-;-;-;2;-;2
"353060 MOGI DAS CRUZES";-;-;1;-;-;-;-;-;-;-;-;-;1
"353070 MOGI GUACU";-;-;-;-;-;-;-;-;1;-;-;-;1
"353110 MONGAGUA";1;-;-;-;-;-;-;-;-;-;-;-;1
"353290 NOVA EUROPA";-;-;-;-;1;-;-;-;-;-;-;-;1
"353340 NOVA ODESSA";-;-;-;-;1;-;-;-;-;-;-;-;1
"353400 ONDA VERDE";-;-;-;-;-;-;1;-;-;-;-;-;1
"353440 OSASCO";1;1;-;-;-;-;-;-;-;2;-;-;4
"353620 PARIQUERA-ACU";-;-;-;-;-;-;-;-;-;-;1;-;1
"353660 PAULO DE FARIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"353710 PEDREIRA";-;-;-;-;-;-;-;-;-;1;-;-;1
"353720 PEDRO DE TOLEDO";-;1;-;-;-;-;-;-;-;-;-;-;1
"353760 PERUIBE";-;-;1;-;-;-;-;-;-;-;-;-;1
"353870 PIRACICABA";-;-;2;1;-;-;-;1;-;-;1;-;5
"353910 PIRAPORA DO BOM JESUS";-;-;1;-;-;-;-;-;-;-;-;-;1
"353980 POA";-;-;-;-;-;-;-;-;-;-;-;1;1
"354020 PONTAL";1;1;-;-;-;-;-;-;-;-;-;-;2
"354160 PROMISSAO";-;-;-;-;-;-;-;1;-;-;-;-;1
"354340 RIBEIRAO PRETO";2;-;1;-;3;-;6;5;2;-;1;-;20
"354520 SALTO";-;1;-;-;-;-;-;-;-;-;-;-;1
"354580 SANTA BARBARA D'OESTE";-;-;2;-;-;-;-;-;-;-;-;-;2
"354680 SANTA ISABEL";-;-;-;-;-;-;1;-;-;-;-;-;1
"354730 SANTANA DE PARNAIBA";1;-;-;-;2;-;-;-;-;-;1;-;4
"354850 SANTOS";1;3;-;-;2;-;-;-;-;2;2;-;10
"354870 SAO BERNARDO DO CAMPO";1;-;1;-;-;-;1;-;3;4;-;-;10
"354910 SAO JOAO DA BOA VISTA";1;-;-;-;-;-;-;-;-;-;-;-;1
"354980 SAO JOSE DO RIO PRETO";-;-;-;-;1;-;-;-;-;-;-;-;1
"354990 SAO JOSE DOS CAMPOS";1;-;-;1;1;1;-;-;-;-;3;1;8
"355030 SAO PAULO";15;16;16;9;7;8;12;13;15;7;10;12;140
"355070 SAO SEBASTIAO";-;-;-;-;-;-;-;-;-;1;-;-;1
"355100 SAO VICENTE";-;-;-;-;-;1;-;-;-;-;-;-;1
"355170 SERTAOZINHO";1;-;1;-;1;-;1;-;-;-;-;-;4
"355210 SOCORRO";-;1;-;-;-;-;-;-;-;-;-;-;1
"355240 SUMARE";-;1;-;2;1;-;-;3;3;-;2;-;12
"355280 TABOAO DA SERRA";-;1;-;-;1;-;1;-;-;2;-;-;5
"355410 TAUBATE";-;-;-;-;-;-;-;-;-;1;-;-;1
"355450 TIETE";-;1;-;-;-;-;-;-;-;-;-;-;1
"355480 TREMEMBE";-;1;-;-;-;-;-;-;-;-;-;-;1
"355540 UBATUBA";1;-;-;-;-;-;1;-;1;-;-;-;3
"355620 VALINHOS";-;-;-;-;-;-;-;1;-;1;1;-;3
"355650 VARZEA PAULISTA";-;-;-;-;-;-;-;1;-;-;-;-;1
"355670 VINHEDO";-;-;-;-;-;-;-;-;-;1;-;-;1
"355690 VISTA ALEGRE DO ALTO";-;-;1;-;-;-;-;-;-;-;-;-;1
"410110 ANDIRA";-;-;-;-;1;-;-;-;-;-;-;-;1
"410150 ARAPONGAS";-;-;1;-;-;-;-;-;-;-;-;-;1
"410210 ASTORGA";-;-;-;-;-;-;-;-;1;-;-;-;1
"410250 BARBOSA FERRAZ";-;-;-;-;-;-;-;-;-;1;-;-;1
"410360 CAMBARA";-;-;-;-;-;-;-;-;3;-;-;-;3
"410480 CASCAVEL";-;-;-;-;-;-;-;-;1;-;-;-;1
"410690 CURITIBA";-;-;1;-;-;1;1;-;-;-;-;-;3
"410830 FOZ DO IGUACU";1;-;-;-;-;-;-;-;-;-;-;-;1
"411160 IVATUBA";-;-;-;-;-;-;-;-;-;-;-;1;1
"411180 JACAREZINHO";-;-;1;-;1;-;-;-;-;-;-;-;2
"411290 JUNDIAI DO SUL";11;1;2;-;5;-;-;3;4;-;2;1;29
"411520 MARINGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"412190 RIBEIRAO DO PINHAL";-;-;-;1;-;-;-;-;-;-;-;-;1
"412240 ROLANDIA";-;-;2;1;-;-;-;-;-;-;-;-;3
"412410 SANTO ANTONIO DA PLATINA";-;1;-;-;-;-;-;-;-;-;-;-;1
"412750 TIBAGI";-;-;-;-;-;1;-;-;-;-;-;2;3
"412770 TOLEDO";-;1;-;-;-;-;-;-;-;-;-;-;1
"420200 BALNEARIO CAMBORIU";-;-;-;-;1;-;-;-;-;-;-;-;1
"420650 GUARAMIRIM";-;-;-;-;1;-;-;-;-;-;-;-;1
"420820 ITAJAI";-;-;-;1;-;-;1;-;-;-;-;-;2
"420890 JARAGUA DO SUL";-;-;-;-;-;1;-;-;-;-;-;-;1
"421130 NAVEGANTES";-;-;1;-;-;-;-;-;-;-;-;-;1
"421750 SEARA";-;-;-;-;-;-;-;-;1;-;1;-;2
"431560 RIO GRANDE";1;-;-;-;-;-;-;-;-;-;-;-;1
"500070 ANASTACIO";-;-;-;-;-;-;-;-;-;1;-;-;1
"500100 APARECIDA DO TABOADO";-;-;-;-;1;-;-;-;-;-;-;-;1
"500270 CAMPO GRANDE";-;-;-;-;-;-;-;-;-;-;1;-;1
"500325 COSTA RICA";-;1;-;-;-;-;1;3;-;1;-;1;7
"500370 DOURADOS";-;1;-;-;-;-;-;-;-;-;-;-;1
"500620 NOVA ANDRADINA";-;-;-;-;-;-;-;1;-;-;-;-;1
"500720 RIO BRILHANTE";-;1;-;-;-;-;-;-;-;-;-;-;1
"500740 RIO VERDE DE MATO GROSSO";-;-;-;-;1;-;-;-;-;1;-;-;2
"500790 SIDROLANDIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"510060 ALTO TAQUARI";-;-;-;-;1;-;-;-;-;-;-;-;1
"510263 CAMPO NOVO DO PARECIS";-;1;-;-;-;-;-;-;-;-;-;-;1
"510350 DIAMANTINO";-;-;-;-;-;-;-;1;-;-;-;-;1
"510622 NOVA MUTUM";1;-;-;-;-;-;3;2;2;1;2;1;12
"510704 PRIMAVERA DO LESTE";2;1;-;-;-;1;-;-;-;-;-;-;4
"510710 SAO JOSE DOS QUATRO MARCOS";-;-;-;-;-;-;-;1;-;-;-;-;1
"520340 BOM JARDIM DE GOIAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"520410 CACHOEIRA ALTA";-;-;-;-;-;-;-;-;-;1;-;-;1
"520870 GOIANIA";-;1;-;-;-;-;-;-;-;-;-;-;1
"530010 BRASILIA";2;-;1;2;4;-;3;-;1;1;-;2;16
"Total";303;287;301;302;328;214;378;324;375;307;264;225;3608
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
 Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
 Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
 Dados referentes à vigilância passiva em áreas não endêmicas.
 Dados a partir 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo
 estado desde janeiro de 2020.
 Ver também dados da busca ativa de casos enviados ao Programa de Controle de Esquistossomose/SVS/MS no site
 https://datasus.saude.gov.br/acesso-a-informacao/programa-de-controle-da-esquistossomose-pce/
 Dados de 2007 e 2008 atualizados em 02/07/2012.
 Dados de 2009 atualizados em 27/12/2012.
 Dados de 2010 atualizados em 04/11/2013.
 Dados de 2011 atualizados em 29/08/2014.
 Dados de 2012 atualizados em 01/06/2015.
 Dados de 2013 atualizados em 18/12/2017.
 Dados de 2014 atualizados em 17/12/2018.
 Dados de 2015 atualizados em 26/11/2018.
 Dados de 2016 atualizados em 16/09/2019.
 Dados de 2017 atualizados em 24/04/2020.
 Dados de 2018 e 2019 atualizados em 22/08/2022.
 Dados de 2020 atualizados em 25/01/2024, dados sujeitos à revisão.
 Dados de 2021 atualizados em 04/01/2024, dados sujeitos à revisão.
 Dados de 2022 atualizados em 02/02/2024, dados sujeitos à revisão.
 Dados de 2023 atualizados em 26/01/2024, dados sujeitos à revisão.
 * Dados disponibilizados no TABNET em abril de 2024.
 
