LEPTOSPIROSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2015
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"411680 Nova Cantu";-;1;-;-;-;-;-;-;-;1;-;-;2
"411725 Nova Prata do Iguaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"411729 Novo Itacolomi";-;1;-;1;-;-;-;-;-;-;-;1;3
"411760 Palmas";-;-;-;-;-;1;-;-;-;-;-;-;1
"411820 Paranaguá";1;2;4;1;-;3;1;1;1;1;1;2;18
"411850 Pato Branco";-;-;-;1;1;-;-;-;-;-;-;-;2
"411880 Peabiru";-;-;-;-;-;-;-;-;-;-;-;1;1
"411900 Pérola d'Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"411910 Piên";-;-;-;-;-;-;-;-;-;-;-;1;1
"411915 Pinhais";5;-;1;-;-;-;-;-;-;-;-;-;6
"411925 Pinhal de São Bento";1;-;-;-;-;-;-;-;-;-;-;-;1
"411950 Piraquara";-;-;-;-;-;-;-;-;-;-;-;1;1
"411990 Ponta Grossa";1;-;4;2;1;3;-;1;-;1;1;1;15
"412015 Porto Barreiro";-;-;-;-;-;-;-;1;-;-;1;-;2
"412035 Pranchita";1;1;-;-;-;-;-;-;-;-;-;-;2
"412060 Prudentópolis";-;-;-;-;-;1;1;-;-;-;-;-;2
"412090 Quedas do Iguaçu";-;-;-;-;-;2;-;-;-;-;1;-;3
"412130 Rancho Alegre";-;-;-;-;-;-;-;1;-;-;-;-;1
"412140 Realeza";-;-;-;-;-;-;-;1;-;-;-;-;1
"412217 Rio Branco do Ivaí";-;-;-;-;-;-;-;-;-;-;-;1;1
"412220 Rio Branco do Sul";-;-;-;-;-;-;-;-;-;-;-;2;2
"412260 Rondon";-;1;-;-;-;-;-;-;-;-;-;-;1
"412350 Santa Helena";-;3;-;-;-;-;-;-;-;-;-;-;3
"412370 Santa Isabel do Ivaí";-;-;-;1;-;1;-;-;-;-;-;-;2
"412380 Santa Izabel do Oeste";2;2;-;-;-;-;-;-;-;-;1;-;5
"412390 Santa Mariana";-;1;-;-;-;-;-;-;-;-;-;-;1
"412405 Santa Terezinha de Itaipu";-;1;-;-;-;-;-;-;-;-;-;-;1
"412410 Santo Antônio da Platina";-;-;-;-;-;-;-;-;1;-;-;-;1
"412550 São José dos Pinhais";3;3;5;2;1;2;-;2;1;3;3;4;29
"412560 São Mateus do Sul";-;-;-;-;-;1;-;-;-;-;-;-;1
"412625 Sarandi";-;-;-;-;-;-;-;-;-;-;1;-;1
"412627 Saudade do Iguaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"412635 Serranópolis do Iguaçu";-;1;1;-;-;-;-;-;-;-;-;-;2
"412640 Sertaneja";-;-;-;-;-;-;-;-;-;-;-;1;1
"412667 Tamarana";-;-;-;-;1;-;-;-;-;-;-;-;1
"412700 Teixeira Soares";-;-;1;-;-;-;-;-;-;-;-;-;1
"412710 Telêmaco Borba";1;-;-;-;1;-;-;-;-;-;-;4;6
"412770 Toledo";1;-;-;-;-;-;-;-;-;-;1;-;2
"412785 Três Barras do Paraná";-;-;-;-;1;-;-;-;-;-;-;-;1
"412800 Ubiratã";-;1;-;-;-;-;-;-;-;1;-;-;2
"412820 União da Vitória";-;-;-;-;1;-;-;-;-;-;-;-;1
"412840 Uraí";-;-;1;-;-;-;-;-;-;-;-;-;1
"412855 Vera Cruz do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"412860 Verê";-;-;1;1;-;-;-;-;-;-;1;1;4
"412865 Virmond";-;-;-;-;1;-;-;-;-;-;-;-;1
"420060 Águas Mornas";-;-;1;-;-;-;-;-;1;-;1;-;3
"420090 Angelina";-;-;1;-;-;-;-;-;1;-;-;-;2
"420110 Anitápolis";1;-;-;-;-;-;-;-;-;-;-;-;1
"420120 Antônio Carlos";2;-;-;2;1;1;1;3;-;-;1;-;11
"420127 Arabutã";-;-;-;1;-;1;-;-;-;-;-;-;2
"420140 Araranguá";-;1;1;-;2;2;-;-;-;-;-;-;6
"420160 Arroio Trinta";-;-;-;-;-;-;-;-;-;-;-;1;1
"420170 Ascurra";-;-;-;1;1;-;-;-;1;-;-;-;3
"420190 Aurora";1;-;-;-;-;-;-;1;-;-;1;-;3
"420200 Balneário Camboriú";-;2;-;1;-;1;1;-;-;-;2;2;9
"420220 Benedito Novo";-;-;-;1;-;-;-;-;-;-;-;-;1
"420240 Blumenau";3;5;4;1;3;4;2;1;3;2;3;1;32
"420270 Botuverá";-;-;-;-;-;1;-;-;1;-;-;-;2
"420280 Braço do Norte";-;-;3;-;-;1;-;-;-;-;1;1;6
"420290 Brusque";3;1;1;-;1;1;2;-;-;1;1;-;11
"420310 Caibi";-;-;-;-;-;-;-;-;-;-;1;-;1
"420380 Canoinhas";-;1;-;-;-;-;-;-;-;-;-;-;1
"420420 Chapecó";-;1;-;1;1;-;-;-;-;1;-;-;4
"420430 Concórdia";2;2;1;3;-;-;2;-;-;1;-;-;11
"420435 Cordilheira Alta";1;-;-;-;-;-;-;-;-;-;1;-;2
"420450 Corupá";-;-;-;-;-;-;-;-;-;-;1;-;1
"420460 Criciúma";-;-;-;-;1;2;-;-;-;2;1;-;6
"420490 Descanso";1;1;1;1;-;-;-;-;-;-;-;2;6
"420500 Dionísio Cerqueira";1;-;-;-;-;-;-;-;-;-;-;-;1
"420540 Florianópolis";11;12;10;8;3;5;1;6;6;3;6;7;78
"420580 Garuva";-;1;-;-;-;-;-;-;-;-;-;-;1
"420590 Gaspar";-;-;-;-;-;-;-;-;-;-;1;2;3
"420610 Grão Pará";-;-;-;-;-;-;2;-;-;1;-;-;3
"420620 Gravatal";-;-;1;-;-;-;-;-;-;-;-;-;1
"420630 Guabiruba";-;1;-;-;-;-;-;-;-;-;-;-;1
"420650 Guaramirim";-;3;-;3;-;-;2;2;-;1;2;3;16
"420690 Ibirama";-;-;-;1;-;-;-;-;-;-;-;-;1
"420750 Indaial";-;-;1;-;-;-;1;-;-;-;2;-;4
"420765 Iporã do Oeste";-;-;-;-;-;-;-;-;-;1;-;-;1
"420770 Ipumirim";-;-;-;-;-;-;1;-;-;-;-;-;1
"420790 Irineópolis";-;-;-;-;-;1;-;-;-;1;-;1;3
"420800 Itá";-;-;-;-;-;-;-;1;-;-;1;-;2
"420810 Itaiópolis";-;-;-;-;1;-;-;-;-;-;-;1;2
"420820 Itajaí";-;2;2;-;-;1;1;-;1;-;-;2;9
"420830 Itapema";-;-;-;1;-;-;-;-;-;-;-;-;1
"420845 Itapoá";-;-;1;-;-;-;-;-;-;-;-;-;1
"420850 Ituporanga";-;-;-;-;-;-;1;-;-;1;1;-;3
"420880 Jaguaruna";-;1;-;-;-;-;-;-;-;-;-;-;1
"420890 Jaraguá do Sul";2;5;9;6;3;2;-;2;-;1;3;-;33
"420900 Joaçaba";-;-;-;1;-;-;-;-;-;-;1;-;2
"420910 Joinville";15;14;17;8;2;5;2;3;-;3;3;3;75
"420930 Lages";-;-;1;-;-;-;-;-;-;-;-;1;2
"421000 Luiz Alves";-;-;-;-;-;-;-;-;-;-;1;1;2
"421005 Macieira";-;-;-;-;-;-;-;-;1;-;-;-;1
"421010 Mafra";-;-;-;-;-;1;-;-;-;-;-;-;1
"421020 Major Gercino";-;-;-;-;-;1;-;-;-;-;-;-;1
"421050 Maravilha";1;2;-;1;-;-;2;-;-;-;-;-;6
"421055 Marema";-;1;-;-;-;-;-;-;-;-;-;-;1
"421060 Massaranduba";2;1;2;-;1;1;4;2;-;-;2;1;16
"421120 Morro da Fumaça";-;-;1;-;-;-;-;-;-;-;-;-;1
"421145 Nova Itaberaba";-;-;-;-;-;-;-;-;-;-;-;1;1
"421150 Nova Trento";-;-;1;1;1;-;-;-;-;-;-;-;3
"421160 Nova Veneza";-;-;-;1;-;-;-;-;1;-;-;-;2
"421170 Orleans";-;-;-;-;-;-;1;1;2;-;-;-;4
"421190 Palhoça";-;-;2;-;-;-;-;-;-;-;-;-;2
"421210 Palmitos";-;-;-;-;-;-;-;1;-;-;-;-;1
"421220 Papanduva";-;1;-;-;-;-;-;-;-;-;-;-;1
"421290 Pinhalzinho";-;-;1;2;1;-;1;-;-;-;-;1;6
"421315 Planalto Alegre";-;1;-;-;-;-;-;-;-;-;-;-;1
"421320 Pomerode";-;1;2;-;-;-;-;-;-;-;-;-;3
"421360 Porto União";-;-;-;-;-;-;-;-;-;-;-;1;1
"421400 Presidente Getúlio";1;-;-;-;-;-;-;-;-;-;-;-;1
"421480 Rio do Sul";-;1;1;1;1;-;-;-;-;-;2;1;7
"421490 Rio Fortuna";-;-;-;-;-;-;-;1;-;-;-;-;1
"421510 Rodeio";-;1;1;1;-;-;-;-;-;-;-;-;3
"421520 Romelândia";2;-;-;-;-;-;-;-;-;-;-;-;2
"421545 Sangão";-;-;-;-;-;1;-;-;-;-;-;-;1
"421570 Santo Amaro da Imperatriz";-;-;-;-;-;-;-;-;1;-;-;-;1
"421620 São Francisco do Sul";-;-;1;1;-;-;-;-;-;-;-;-;2
"421625 São João do Oeste";-;-;1;-;-;-;-;-;-;-;-;-;1
"421660 São José";8;9;2;3;-;2;-;2;1;1;1;2;31
"421670 São José do Cedro";-;-;-;-;-;-;-;-;-;-;-;1;1
"421700 São Ludgero";-;-;-;-;-;-;-;-;1;2;-;-;3
"421710 São Martinho";-;-;-;-;-;-;-;-;-;-;-;1;1
"421720 São Miguel do Oeste";-;1;2;3;-;1;-;-;-;-;-;-;7
"421740 Schroeder";1;1;-;-;-;-;-;-;-;1;-;-;3
"421750 Seara";-;-;1;-;-;-;-;-;-;-;-;1;2
"421770 Sombrio";-;-;-;-;-;1;-;-;-;-;-;-;1
"421780 Taió";-;-;-;-;-;-;-;-;-;-;1;-;1
"421800 Tijucas";-;1;-;-;-;1;2;2;1;-;-;-;7
"421820 Timbó";1;3;1;1;-;-;-;-;-;-;2;-;8
"421830 Três Barras";1;-;1;-;-;-;-;-;-;-;-;-;2
"421840 Treze de Maio";-;-;-;-;-;-;-;-;-;-;1;-;1
"421870 Tubarão";2;3;3;3;3;-;1;-;1;3;-;4;23
"421875 Tunápolis";-;2;-;-;-;-;-;-;-;-;-;2;4
"421880 Turvo";1;-;-;-;-;-;-;-;-;-;-;-;1
"421900 Urussanga";-;-;-;-;-;-;-;-;-;1;-;-;1
"421917 Vargem Bonita";-;1;-;-;-;-;-;-;-;-;-;-;1
"421920 Vidal Ramos";-;1;-;-;-;-;-;-;-;-;-;-;1
"421930 Videira";-;-;-;1;-;-;-;-;-;-;-;-;1
"421950 Xanxerê";2;-;-;-;-;-;-;-;-;-;-;-;2
"430040 Alegrete";-;-;-;1;-;-;-;-;-;-;-;-;1
"430045 Alegria";-;-;-;1;-;-;-;-;-;-;-;-;1
"430050 Alpestre";-;-;-;1;-;-;-;-;-;-;-;-;1
"430060 Alvorada";-;1;-;-;-;-;-;-;-;-;-;-;1
"430100 Arroio do Meio";1;-;-;-;-;-;-;-;-;-;-;-;1
"430110 Arroio dos Ratos";-;-;-;1;-;-;-;-;-;-;-;-;1
"430180 Barracão";-;1;-;-;-;-;-;-;-;-;-;-;1
"430210 Bento Gonçalves";1;-;1;2;1;-;-;-;-;-;-;-;5
"430220 Boa Vista do Buricá";-;-;-;-;-;-;-;-;-;-;1;-;1
"430225 Boa Vista do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"430235 Bom Princípio";-;-;1;-;-;-;-;-;-;-;-;-;1
"430240 Bom Retiro do Sul";-;-;-;-;-;-;-;1;-;-;-;-;1
"430300 Cachoeira do Sul";2;1;1;-;2;2;-;-;-;-;1;-;9
"430310 Cachoeirinha";-;-;-;-;-;-;-;-;-;-;1;-;1
"430350 Camaquã";-;1;1;-;-;-;-;-;-;-;-;2;4
"430370 Campina das Missões";-;1;-;-;-;-;-;-;-;-;-;-;1
"430390 Campo Bom";1;3;-;-;1;-;-;-;-;-;-;-;5
"430420 Candelária";-;1;3;1;-;-;-;-;-;-;-;1;6
"430430 Cândido Godói";-;-;1;-;-;-;-;-;-;-;-;-;1
"430440 Canela";-;-;-;-;-;-;-;-;-;-;-;1;1
"430460 Canoas";1;2;4;1;6;1;3;3;-;5;6;-;32
"430463 Capão da Canoa";-;-;1;-;-;-;-;-;-;1;-;-;2
"430467 Capivari do Sul";-;3;-;-;-;-;-;-;-;-;-;-;3
"430470 Carazinho";-;1;-;-;-;-;-;-;-;-;-;-;1
"430480 Carlos Barbosa";1;-;-;1;-;-;-;-;-;-;-;-;2
"430500 Catuípe";-;-;-;-;1;-;-;-;-;-;-;-;1
"430510 Caxias do Sul";-;1;2;-;1;1;1;1;-;-;1;-;8
"430513 Cerro Branco";-;-;-;-;-;-;-;-;-;-;-;1;1
"430535 Charqueadas";1;-;-;1;-;-;-;-;-;-;-;1;3
"430610 Cruz Alta";-;-;-;-;-;1;-;-;-;-;-;-;1
"430620 Cruzeiro do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"430640 Dois Irmãos";-;-;-;-;-;-;-;-;-;1;-;-;1
"430650 Dom Feliciano";-;1;-;-;-;-;-;-;-;-;-;-;1
"430660 Dom Pedrito";-;2;-;-;-;-;-;-;-;-;-;-;2
"430673 Doutor Maurício Cardoso";1;-;-;-;-;-;-;-;-;-;-;-;1
"430690 Encruzilhada do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"430700 Erechim";-;-;-;1;-;-;-;-;-;-;-;-;1
"430720 Erval Grande";-;-;-;1;-;-;-;-;-;-;-;-;1
"430750 Espumoso";-;-;1;-;-;-;-;-;-;-;-;-;1
"430760 Estância Velha";-;-;-;-;-;-;1;-;-;1;-;-;2
"430770 Esteio";-;-;-;-;-;-;-;1;-;1;-;-;2
"430780 Estrela";-;-;1;1;-;1;1;-;-;2;-;-;6
"430790 Farroupilha";1;-;1;-;-;-;-;-;-;-;-;-;2
"430810 Feliz";-;-;-;1;-;-;-;-;-;-;1;-;2
"430840 Formigueiro";-;-;-;-;1;-;-;-;-;-;-;-;1
"430850 Frederico Westphalen";-;-;1;1;-;-;1;-;-;-;-;-;3
"430920 Gravataí";-;-;-;-;-;-;-;1;1;1;2;-;5
"430930 Guaíba";-;-;-;-;-;-;-;1;-;1;-;-;2
"430940 Guaporé";-;3;-;-;-;-;-;1;-;1;-;-;5
"430957 Herveiras";1;-;-;-;-;1;-;-;-;-;-;-;2
"430960 Horizontina";-;-;-;-;1;-;-;-;-;-;-;-;1
"431010 Igrejinha";1;-;-;-;-;-;-;-;-;-;-;2;3
"431020 Ijuí";1;3;-;-;1;-;1;-;-;1;-;-;7
"431033 Imbé";-;-;-;-;-;-;-;-;-;1;-;-;1
"431080 Ivoti";1;-;-;-;-;-;-;-;-;-;-;-;1
"431100 Jaguarão";-;2;-;-;-;-;-;-;-;-;-;-;2
"431110 Jaguari";-;-;-;-;-;-;1;-;-;-;-;-;1
"431115 Jóia";1;1;-;-;-;-;-;-;-;-;-;-;2
"431140 Lajeado";-;2;1;1;-;-;-;-;-;1;-;-;5
"431162 Lindolfo Collor";-;-;-;-;-;-;1;-;-;-;-;-;1
"431180 Marau";-;-;-;1;-;-;-;-;1;-;-;-;2
"431215 Mato Leitão";-;-;-;-;-;-;-;-;-;-;-;1;1
"431240 Montenegro";-;5;3;-;-;6;2;-;-;2;4;1;23
"431320 Nova Petrópolis";-;-;-;1;-;-;-;-;-;1;-;-;2
"431335 Nova Roma do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"431337 Nova Santa Rita";-;-;1;2;-;-;-;-;-;-;-;-;3
"431340 Novo Hamburgo";5;2;3;1;1;2;2;1;-;2;1;-;20
"431350 Osório";-;-;-;-;-;-;-;-;-;1;-;-;1
"431365 Palmares do Sul";1;4;1;-;-;-;-;2;-;-;1;-;9
"431402 Paraíso do Sul";-;-;-;-;-;-;-;-;-;-;-;1;1
"431405 Parobé";-;-;-;-;-;-;-;-;-;1;-;-;1
"431410 Passo Fundo";2;2;2;2;2;-;1;-;1;1;-;2;15
"431415 Paverama";-;-;-;1;-;-;-;-;-;-;-;-;1
"431440 Pelotas";1;-;-;1;-;5;1;1;1;-;-;1;11
"431442 Picada Café";-;1;-;-;-;-;-;-;1;-;-;-;2
"431490 Porto Alegre";5;3;9;3;9;4;3;7;3;10;7;5;68
"431500 Porto Lucena";-;-;-;1;-;-;-;-;-;-;-;-;1
"431514 Presidente Lucena";-;-;-;-;-;-;1;-;-;-;-;-;1
"431535 Quinze de Novembro";-;1;-;-;-;-;-;-;-;-;-;-;1
"431550 Restinga Seca";-;1;-;-;-;-;-;-;-;-;-;-;1
"431560 Rio Grande";-;1;2;-;-;-;-;-;-;-;-;1;4
"431570 Rio Pardo";1;2;-;-;1;-;-;-;-;-;1;-;5
"431660 Sananduva";-;-;1;1;1;-;1;-;-;-;-;-;4
"431675 Santa Clara do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"431680 Santa Cruz do Sul";2;5;3;1;1;-;1;1;-;1;1;1;17
"431690 Santa Maria";3;3;5;-;1;1;-;2;1;1;2;1;20
"431720 Santa Rosa";1;-;-;-;-;1;-;-;-;-;-;-;2
"431730 Santa Vitória do Palmar";5;4;-;3;3;-;-;-;-;-;1;-;16
"431750 Santo Ângelo";1;-;-;-;-;-;-;-;-;-;-;1;2
"431760 Santo Antônio da Patrulha";-;-;2;-;-;-;-;-;-;-;-;-;2
"431780 Santo Augusto";-;-;1;-;-;-;-;-;-;-;-;-;1
"431790 Santo Cristo";-;-;-;-;-;-;-;-;1;-;-;1;2
"431795 Santo Expedito do Sul";-;-;-;-;-;-;-;1;-;-;-;-;1
"431830 São Gabriel";-;-;-;-;-;-;-;-;-;-;-;1;1
"431870 São Leopoldo";1;2;1;-;-;-;-;-;-;-;-;-;4
"431900 São Marcos";-;-;-;-;1;-;-;-;-;-;-;-;1
"431950 São Sebastião do Caí";-;-;-;1;-;-;-;-;-;-;-;-;1
"431990 Sapiranga";-;-;3;-;-;2;-;-;-;-;-;-;5
"432000 Sapucaia do Sul";-;2;2;-;-;-;-;1;2;3;-;-;10
"432050 Sertão";-;-;-;-;1;-;-;-;-;-;-;-;1
"432130 Taquari";-;-;-;-;-;-;1;-;-;-;-;-;1
"432145 Teutônia";2;5;1;-;1;-;-;6;-;2;-;2;19
"432146 Tio Hugo";-;-;1;-;-;-;-;-;-;-;-;-;1
"432150 Torres";-;1;-;1;1;-;-;1;1;1;-;-;6
"432170 Três Coroas";1;-;-;-;-;-;-;-;-;-;-;-;1
"432180 Três de Maio";-;1;1;-;-;-;-;-;-;-;1;-;3
"432200 Triunfo";-;-;-;1;-;1;-;-;-;-;-;-;2
"432210 Tucunduva";-;-;-;-;-;-;-;-;-;-;-;1;1
"432235 União da Serra";-;1;-;-;1;-;-;-;-;-;-;-;2
"432240 Uruguaiana";1;-;1;-;-;-;-;-;-;1;-;-;3
"432250 Vacaria";-;-;1;-;-;-;-;-;-;-;-;-;1
"432253 Vale do Sol";2;-;-;1;-;-;-;-;-;-;-;-;3
"432260 Venâncio Aires";10;5;5;5;1;-;-;3;-;3;2;6;40
"432270 Vera Cruz";-;1;-;1;-;-;1;1;-;1;3;2;10
"432300 Viamão";-;2;1;2;1;-;1;1;-;1;-;-;9
"432380 Xangri-lá";-;1;-;-;-;-;-;-;-;-;-;-;1
"500270 Campo Grande";1;1;1;3;2;-;-;-;1;1;-;-;10
"500370 Dourados";-;-;1;-;-;1;-;-;-;-;-;-;2
"500660 Ponta Porã";-;-;-;-;-;-;-;1;-;-;-;-;1
"510325 Colniza";-;-;-;-;-;-;-;-;-;-;-;1;1
"510340 Cuiabá";-;-;-;1;-;-;-;-;-;-;-;1;2
"510410 Guarantã do Norte";-;-;-;1;-;-;-;-;-;-;-;-;1
"510642 Peixoto de Azevedo";-;-;-;-;-;1;-;-;-;-;-;-;1
"510650 Poconé";-;-;-;-;1;-;-;-;-;-;-;-;1
"510675 Pontes e Lacerda";1;-;-;-;-;-;-;-;-;-;-;-;1
"510760 Rondonópolis";-;-;1;1;-;-;-;-;-;-;-;-;2
"510792 Sorriso";-;-;-;-;-;-;-;1;-;-;-;-;1
"510840 Várzea Grande";-;-;1;-;-;-;-;-;-;-;-;-;1
"520110 Anápolis";3;-;-;-;-;-;-;-;-;1;-;-;4
"520140 Aparecida de Goiânia";-;-;2;-;-;-;-;-;-;-;-;-;2
"520540 Ceres";1;-;-;-;-;-;-;-;-;-;-;-;1
"520710 Diorama";-;-;1;-;-;-;-;-;-;-;-;-;1
"520870 Goiânia";-;1;-;-;1;-;-;-;-;-;-;1;3
"521190 Jataí";-;-;-;-;-;-;-;-;1;-;1;1;3
"521310 Mineiros";-;-;-;-;-;-;1;-;-;-;-;-;1
"521560 Padre Bernardo";-;-;-;-;1;-;-;-;-;-;-;-;1
"521740 Pires do Rio";-;-;-;-;-;-;1;-;-;-;-;-;1
"521830 Posse";-;-;-;-;1;-;-;-;-;-;-;-;1
"530010 Brasília";5;1;7;9;6;2;2;1;-;1;2;2;38
"Total";359;462;887;553;291;342;304;251;173;201;251;263;4337
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
  Dados de 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 a 2023 atualizados em 14/04/2024.
  Dados de 2024 atualizados em 28/06/2024, sujeitos à revisão.
 * Dados disponibilizados no TABNET em julho de 2024.
 
