LEPTOSPIROSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2018
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"355250 Suzano";2;-;-;1;-;-;-;-;-;-;-;-;3
"355280 Taboão da Serra";-;-;2;-;-;-;-;2;-;-;-;-;4
"355360 Tapiratiba";-;-;-;-;-;2;-;-;-;-;-;-;2
"355365 Taquaral";-;-;1;-;-;-;-;-;-;-;-;-;1
"355400 Tatuí";-;1;-;-;-;-;-;-;-;-;-;-;1
"355410 Taubaté";-;-;4;1;-;-;-;-;-;1;-;1;7
"355450 Tietê";-;-;1;-;-;-;-;-;-;-;-;-;1
"355710 Votuporanga";-;-;-;-;-;-;-;-;-;-;-;1;1
"410040 Almirante Tamandaré";2;-;-;-;-;1;-;-;-;-;-;-;3
"410080 Alvorada do Sul";-;-;-;-;2;-;-;-;-;-;-;-;2
"410100 Ampére";1;1;-;-;-;-;-;-;-;-;-;-;2
"410140 Apucarana";-;-;-;-;-;-;-;-;-;1;1;2;4
"410150 Arapongas";1;1;-;-;-;1;-;-;-;-;-;-;3
"410165 Arapuã";-;-;-;-;-;-;-;1;-;-;-;-;1
"410170 Araruna";-;-;1;-;-;-;-;-;-;-;-;-;1
"410180 Araucária";2;1;2;1;-;-;-;-;-;1;1;-;8
"410250 Barbosa Ferraz";-;-;-;-;-;-;-;-;-;-;-;1;1
"410302 Boa Esperança do Iguaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"410370 Cambé";1;-;-;-;-;-;-;-;-;-;-;-;1
"410380 Cambira";1;-;-;-;-;-;-;-;-;-;-;-;1
"410400 Campina Grande do Sul";1;4;-;1;-;-;2;1;-;-;-;-;9
"410420 Campo Largo";6;1;6;10;3;-;1;-;1;-;3;-;31
"410430 Campo Mourão";-;-;1;-;-;-;-;-;1;-;-;1;3
"410480 Cascavel";-;-;-;-;1;-;1;-;-;-;-;-;2
"410540 Chopinzinho";-;1;-;-;-;-;-;-;-;-;-;1;2
"410550 Cianorte";1;-;-;-;-;-;-;-;-;-;-;-;1
"410570 Clevelândia";-;-;-;-;-;-;-;-;-;-;-;1;1
"410580 Colombo";-;1;2;1;-;-;-;-;-;-;-;-;4
"410640 Cornélio Procópio";1;-;-;-;-;-;-;-;-;-;-;-;1
"410650 Coronel Vivida";-;-;-;-;1;-;-;-;-;-;-;1;2
"410680 Cruz Machado";-;-;-;-;-;-;1;-;-;-;-;-;1
"410690 Curitiba";19;20;29;20;6;5;3;-;2;6;15;4;129
"410754 Espigão Alto do Iguaçu";-;-;1;-;-;-;-;-;-;-;-;-;1
"410765 Fazenda Rio Grande";-;-;1;-;1;-;-;-;-;-;-;-;2
"410780 Floraí";-;1;-;-;-;-;-;-;-;-;-;-;1
"410830 Foz do Iguaçu";1;-;-;-;-;-;-;-;-;-;-;3;4
"410840 Francisco Beltrão";-;1;1;-;-;-;1;-;-;-;-;2;5
"410855 Godoy Moreira";-;-;-;-;-;-;-;-;-;1;-;-;1
"410930 Guaraniaçu";1;-;-;-;-;-;-;-;-;-;-;-;1
"410940 Guarapuava";-;1;-;-;-;-;-;-;-;-;1;-;2
"410960 Guaratuba";-;-;-;-;-;1;-;-;-;-;-;-;1
"411070 Irati";-;-;-;1;1;1;-;-;-;1;-;1;5
"411080 Iretama";-;-;-;-;-;-;-;-;-;-;-;1;1
"411120 Itapejara d'Oeste";-;1;-;-;-;-;-;-;-;-;-;-;1
"411150 Ivaiporã";2;-;-;-;-;-;-;-;-;-;1;-;3
"411180 Jacarezinho";-;-;-;-;-;-;-;-;-;-;-;1;1
"411210 Jandaia do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"411275 Jesuítas";-;-;-;-;1;-;-;-;-;-;-;-;1
"411280 Joaquim Távora";-;1;-;-;1;-;-;-;-;-;-;-;2
"411330 Laranjeiras do Sul";-;1;-;-;-;-;-;-;-;-;-;-;1
"411370 Londrina";1;2;-;2;-;-;-;-;-;3;1;1;10
"411460 Marechal Cândido Rondon";-;-;1;-;1;-;-;-;-;-;-;-;2
"411520 Maringá";1;1;-;1;-;-;-;-;-;-;-;1;4
"411550 Marumbi";-;-;1;-;-;-;-;-;-;-;-;-;1
"411700 Nova Fátima";-;-;-;-;-;-;-;-;1;-;-;-;1
"411725 Nova Prata do Iguaçu";-;-;-;-;-;-;1;-;-;-;-;-;1
"411770 Palmeira";1;-;-;1;-;-;-;-;-;-;-;-;2
"411820 Paranaguá";1;-;3;2;1;-;-;-;-;1;-;-;8
"411840 Paranavaí";1;-;-;-;-;-;-;-;-;-;-;-;1
"411850 Pato Branco";-;-;1;-;-;1;-;-;-;-;-;-;2
"411860 Paula Freitas";-;1;-;-;-;-;-;-;-;-;-;-;1
"411915 Pinhais";-;-;1;1;-;-;-;-;-;-;-;-;2
"411950 Piraquara";-;-;-;-;-;-;-;-;-;-;-;1;1
"411990 Ponta Grossa";1;1;3;2;1;-;1;-;1;-;1;-;11
"412060 Prudentópolis";-;-;-;-;1;-;-;-;-;-;-;-;1
"412065 Quarto Centenário";-;-;-;-;-;-;-;-;-;1;-;-;1
"412090 Quedas do Iguaçu";1;-;-;1;1;-;-;-;-;-;-;1;4
"412120 Quitandinha";-;-;-;-;-;-;-;-;-;1;-;-;1
"412240 Rolândia";-;-;-;-;1;-;-;-;-;-;-;-;1
"412260 Rondon";-;-;-;-;-;-;-;-;-;-;1;-;1
"412380 Santa Izabel do Oeste";-;-;-;1;1;-;-;-;-;-;-;-;2
"412480 São João";-;-;-;-;-;-;-;1;-;1;-;-;2
"412550 São José dos Pinhais";-;1;1;-;-;-;-;-;-;-;2;1;5
"412560 São Mateus do Sul";1;-;-;-;-;-;-;-;-;1;-;-;2
"412665 Sulina";-;-;1;-;-;-;-;-;-;-;-;-;1
"412710 Telêmaco Borba";-;-;-;-;-;-;-;-;-;-;1;-;1
"412800 Ubiratã";-;1;-;-;-;-;-;-;-;-;-;-;1
"412810 Umuarama";-;-;-;-;-;-;-;-;-;-;-;1;1
"412820 União da Vitória";-;1;-;-;-;-;-;-;-;-;-;-;1
"412853 Ventania";-;-;-;-;-;-;-;-;-;-;-;1;1
"420090 Angelina";-;-;-;1;-;-;-;-;-;-;-;-;1
"420120 Antônio Carlos";-;-;1;-;-;-;-;-;-;-;-;-;1
"420140 Araranguá";1;-;1;-;-;-;-;-;-;-;-;1;3
"420190 Aurora";-;1;-;-;-;-;-;-;-;-;-;-;1
"420200 Balneário Camboriú";-;-;-;1;-;-;-;-;-;2;-;-;3
"420210 Barra Velha";-;-;-;-;-;-;1;-;-;-;-;-;1
"420230 Biguaçu";-;1;-;-;-;-;-;-;-;-;-;-;1
"420240 Blumenau";5;1;-;2;-;-;-;-;-;-;1;1;10
"420270 Botuverá";-;-;-;-;-;-;-;-;-;1;-;-;1
"420280 Braço do Norte";-;-;-;-;-;1;-;-;-;-;-;-;1
"420290 Brusque";-;-;1;2;-;-;1;-;-;1;1;-;6
"420300 Caçador";-;-;-;-;-;-;-;-;-;-;-;1;1
"420310 Caibi";-;-;-;-;-;-;-;-;-;-;1;-;1
"420320 Camboriú";-;-;-;1;-;-;-;-;-;-;-;-;1
"420420 Chapecó";-;-;1;-;-;1;-;-;-;-;1;-;3
"420430 Concórdia";1;1;-;-;1;-;-;-;-;-;-;-;3
"420460 Criciúma";-;1;-;-;-;1;-;1;-;1;-;1;5
"420490 Descanso";-;-;-;1;-;1;-;-;1;-;-;-;3
"420500 Dionísio Cerqueira";1;-;-;-;-;-;-;-;-;-;-;-;1
"420540 Florianópolis";10;5;4;2;3;2;1;1;-;-;4;5;37
"420545 Forquilhinha";1;-;-;-;-;-;-;-;-;-;-;-;1
"420590 Gaspar";1;-;-;-;-;-;-;-;-;-;-;-;1
"420610 Grão Pará";1;1;-;-;-;-;-;-;-;-;-;-;2
"420640 Guaraciaba";-;1;-;-;-;-;-;-;-;-;-;-;1
"420650 Guaramirim";-;-;-;-;-;-;-;-;-;-;-;1;1
"420690 Ibirama";-;-;1;-;1;1;-;-;-;-;-;-;3
"420720 Imaruí";-;-;-;-;-;-;-;1;-;-;-;-;1
"420750 Indaial";-;1;-;-;-;-;-;-;-;-;-;-;1
"420780 Irani";-;1;-;-;-;-;-;-;-;-;-;-;1
"420820 Itajaí";1;-;1;2;-;-;-;-;-;1;2;-;7
"420830 Itapema";-;-;-;-;-;-;-;-;-;-;1;-;1
"420850 Ituporanga";2;-;-;-;-;-;-;-;2;-;-;-;4
"420880 Jaguaruna";1;-;-;-;-;-;-;-;-;-;-;-;1
"420890 Jaraguá do Sul";3;1;2;1;-;-;-;-;1;1;3;4;16
"420895 Jardinópolis";-;-;-;1;-;-;-;-;-;-;-;-;1
"420900 Joaçaba";2;-;-;-;-;-;-;-;-;-;-;1;3
"420910 Joinville";4;3;2;3;-;1;-;1;1;1;3;-;19
"420930 Lages";1;-;-;-;-;-;-;-;-;-;-;-;1
"420940 Laguna";-;-;-;1;1;-;-;-;-;-;-;-;2
"420960 Lauro Muller";-;-;-;1;-;-;-;-;-;-;-;-;1
"421010 Mafra";1;-;1;-;-;-;-;-;-;-;-;-;2
"421020 Major Gercino";-;-;-;-;-;-;-;-;1;-;-;-;1
"421050 Maravilha";-;1;-;-;-;-;-;-;-;-;-;1;2
"421060 Massaranduba";-;-;1;-;-;-;-;-;-;-;-;-;1
"421080 Meleiro";1;-;-;-;1;-;-;-;-;-;-;-;2
"421130 Navegantes";-;-;-;-;-;-;-;-;1;-;-;-;1
"421150 Nova Trento";-;-;-;1;-;-;1;-;-;1;-;-;3
"421200 Palma Sola";-;-;1;-;-;-;-;-;-;-;-;-;1
"421250 Penha";-;1;-;-;-;-;-;-;1;-;-;-;2
"421360 Porto União";-;-;-;1;-;1;-;-;-;-;-;-;2
"421370 Pouso Redondo";-;-;-;-;-;-;-;-;-;-;1;-;1
"421380 Praia Grande";3;-;-;-;-;-;-;-;-;-;-;-;3
"421400 Presidente Getúlio";-;-;-;-;-;-;-;-;-;1;-;-;1
"421410 Presidente Nereu";-;-;-;-;-;-;-;-;-;-;1;-;1
"421415 Princesa";-;-;1;-;-;-;-;-;-;-;-;-;1
"421480 Rio do Sul";1;-;1;1;-;-;-;-;-;-;-;-;3
"421520 Romelândia";-;-;-;-;-;-;-;-;-;1;1;-;2
"421545 Sangão";-;-;1;-;-;-;-;-;-;-;-;-;1
"421560 Santa Rosa de Lima";-;-;-;1;-;-;-;-;-;-;-;-;1
"421580 São Bento do Sul";1;1;-;1;-;-;-;-;-;-;-;1;4
"421590 São Bonifácio";-;-;1;1;-;-;-;-;-;-;-;-;2
"421630 São João Batista";-;-;-;1;-;-;-;-;-;-;-;-;1
"421640 São João do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"421660 São José";7;6;5;3;1;-;-;-;2;1;3;-;28
"421700 São Ludgero";-;-;-;-;-;-;-;1;-;-;-;-;1
"421710 São Martinho";-;1;-;-;-;-;-;-;-;-;-;-;1
"421720 São Miguel do Oeste";-;-;4;3;1;2;-;-;-;1;-;1;12
"421730 Saudades";-;-;-;-;-;-;-;-;-;-;1;-;1
"421750 Seara";-;-;-;2;-;-;-;-;-;-;-;-;2
"421770 Sombrio";-;1;-;-;-;-;-;-;-;-;-;-;1
"421780 Taió";1;-;1;-;-;1;-;-;-;-;-;-;3
"421820 Timbó";-;2;-;1;-;-;-;-;-;1;-;-;4
"421860 Trombudo Central";-;-;-;-;-;-;-;-;-;-;-;1;1
"421870 Tubarão";-;-;-;-;-;-;-;1;-;2;2;-;5
"421875 Tunápolis";-;-;-;-;-;-;-;-;-;-;1;-;1
"421920 Vidal Ramos";1;-;-;-;-;-;-;-;-;-;-;-;1
"421950 Xanxerê";-;2;-;-;-;-;-;-;-;-;-;-;2
"430010 Agudo";1;2;4;2;-;-;-;1;-;-;2;-;12
"430060 Alvorada";-;1;-;1;-;-;1;1;1;-;-;-;5
"430090 Aratiba";-;-;-;-;-;-;-;-;-;1;-;-;1
"430100 Arroio do Meio";-;1;-;-;-;-;-;-;1;-;-;-;2
"430165 Barão";-;-;-;-;1;-;-;-;-;-;-;-;1
"430180 Barracão";-;-;-;-;-;-;-;-;1;-;-;-;1
"430210 Bento Gonçalves";2;-;2;-;-;-;-;-;-;-;1;1;6
"430300 Cachoeira do Sul";-;2;1;-;2;-;-;-;-;-;2;1;8
"430320 Cacique Doble";1;-;-;2;-;-;-;-;-;-;-;-;3
"430350 Camaquã";1;1;2;2;-;1;-;4;-;-;-;-;11
"430367 Campestre da Serra";-;-;1;-;-;-;-;-;-;-;-;-;1
"430380 Campinas do Sul";1;-;-;-;-;-;-;-;-;-;-;-;1
"430390 Campo Bom";-;-;1;-;-;-;-;-;-;-;-;-;1
"430420 Candelária";-;1;2;1;1;-;-;-;1;1;2;-;9
"430440 Canela";-;-;-;-;1;-;-;-;-;-;-;-;1
"430460 Canoas";1;5;1;1;1;-;1;-;-;1;1;-;12
"430467 Capivari do Sul";-;-;1;2;-;-;-;-;-;-;-;-;3
"430470 Carazinho";-;-;1;-;-;-;-;-;-;3;-;-;4
"430510 Caxias do Sul";2;1;-;-;1;-;1;-;1;1;-;-;7
"430535 Charqueadas";-;1;-;-;1;1;-;-;-;-;1;-;4
"430544 Chuvisca";-;-;-;1;-;-;-;-;-;-;-;-;1
"430570 Condor";-;-;1;-;-;-;-;1;-;-;-;-;2
"430587 Coronel Barros";-;-;1;-;-;-;-;-;-;-;-;-;1
"430600 Crissiumal";-;-;-;-;1;-;-;-;-;-;-;-;1
"430610 Cruz Alta";-;-;1;-;-;-;-;-;-;-;-;-;1
"430640 Dois Irmãos";1;-;-;1;-;-;-;-;1;-;-;-;3
"430673 Doutor Maurício Cardoso";-;-;-;-;-;-;-;-;-;-;-;1;1
"430680 Encantado";-;1;-;1;-;-;-;-;-;1;-;-;3
"430690 Encruzilhada do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"430700 Erechim";-;-;-;1;1;2;1;-;-;-;-;-;5
"430730 Erval Seco";-;-;1;-;-;-;-;-;-;-;-;-;1
"430760 Estância Velha";-;2;-;-;-;-;-;-;-;-;-;-;2
"430770 Esteio";1;-;-;-;-;1;-;-;1;-;-;-;3
"430780 Estrela";-;-;-;1;-;-;-;-;-;-;-;-;1
"430786 Fagundes Varela";-;-;-;-;-;1;-;-;-;-;-;-;1
"430790 Farroupilha";-;-;-;1;-;-;-;-;-;-;1;-;2
"430800 Faxinal do Soturno";-;-;-;-;-;-;-;1;1;-;-;-;2
"430810 Feliz";1;-;-;-;-;-;-;-;-;1;-;-;2
"430845 Fortaleza dos Valos";-;-;-;-;-;1;-;-;-;-;-;-;1
"430850 Frederico Westphalen";1;-;-;-;-;-;-;-;-;-;-;-;1
"430860 Garibaldi";1;-;-;1;-;-;-;-;-;-;-;-;2
"430900 Giruá";-;-;1;-;1;-;-;-;-;-;-;-;2
"430910 Gramado";-;2;-;1;-;-;-;-;-;-;-;-;3
"430920 Gravataí";-;-;2;1;2;-;-;1;1;1;-;-;8
"430930 Guaíba";-;-;-;1;-;-;-;-;-;-;-;-;1
"430940 Guaporé";2;-;-;-;-;-;-;-;-;-;-;-;2
"430950 Guarani das Missões";-;1;-;-;-;-;-;-;-;-;-;-;1
"430960 Horizontina";-;-;-;-;2;-;-;-;-;-;-;-;2
"430990 Ibiraiaras";-;-;-;-;-;-;-;-;-;-;-;1;1
"431010 Igrejinha";-;-;1;-;-;-;-;-;-;-;-;-;1
"431020 Ijuí";2;-;1;1;2;-;1;-;1;-;-;1;9
"431080 Ivoti";1;-;-;1;-;-;-;1;-;-;-;-;3
"431100 Jaguarão";-;-;-;1;-;-;-;-;-;-;-;-;1
"431115 Jóia";-;-;1;-;-;-;-;-;-;-;-;-;1
"431140 Lajeado";-;1;3;2;-;-;-;-;1;-;1;-;8
"431180 Marau";-;1;1;-;-;-;-;-;-;-;-;-;2
"431215 Mato Leitão";-;1;-;-;1;1;-;-;-;-;1;-;4
"431240 Montenegro";1;-;-;-;-;-;1;1;1;1;-;-;5
"431250 Mostardas";-;1;-;-;-;-;-;-;-;-;-;-;1
"431260 Muçum";-;-;-;1;-;-;-;-;-;-;-;-;1
"431301 Nova Candelária";1;-;-;-;-;-;-;-;-;-;-;-;1
"431337 Nova Santa Rita";-;-;1;-;-;-;-;-;-;-;-;-;1
"431340 Novo Hamburgo";5;1;2;2;3;-;-;-;2;-;3;-;18
"431344 Novo Tiradentes";-;-;-;-;-;-;-;1;-;-;-;-;1
"431350 Osório";-;1;-;-;-;-;-;-;-;-;-;-;1
"431360 Paim Filho";-;1;-;-;-;1;1;1;1;-;-;1;6
"431365 Palmares do Sul";-;-;-;-;-;-;-;-;1;-;-;-;1
"431390 Panambi";1;1;-;-;-;-;-;-;-;-;2;-;4
"431405 Parobé";1;-;-;-;-;-;-;-;-;-;-;-;1
"431410 Passo Fundo";2;1;1;1;1;-;-;1;-;1;-;-;8
"431415 Paverama";1;-;-;-;-;-;-;-;-;-;-;-;1
"431490 Porto Alegre";5;11;4;4;1;2;-;1;8;6;2;3;47
"431505 Porto Mauá";-;-;-;-;-;-;-;1;-;-;-;-;1
"431514 Presidente Lucena";-;-;-;-;-;1;-;-;-;-;-;-;1
"431540 Redentora";-;-;-;-;-;-;-;1;-;-;-;-;1
"431550 Restinga Seca";-;1;1;-;-;-;-;-;-;-;-;-;2
"431560 Rio Grande";-;-;-;-;1;-;-;-;-;-;-;-;1
"431570 Rio Pardo";1;1;2;1;1;1;-;-;-;-;-;-;7
"431580 Roca Sales";-;-;-;1;-;1;-;-;-;-;-;-;2
"431600 Rolante";1;-;1;1;-;-;-;-;-;-;-;-;3
"431660 Sananduva";1;-;-;1;-;-;-;-;-;-;-;-;2
"431675 Santa Clara do Sul";-;-;-;-;-;-;-;-;-;1;-;-;1
"431680 Santa Cruz do Sul";-;5;3;7;2;-;-;-;2;1;2;3;25
"431690 Santa Maria";4;2;1;1;1;-;-;-;1;1;-;1;12
"431720 Santa Rosa";2;3;2;-;1;-;-;-;-;-;-;-;8
"431740 Santiago";-;-;-;-;1;-;1;-;-;-;1;-;3
"431750 Santo Ângelo";1;-;-;-;-;-;-;-;-;-;-;-;1
"431760 Santo Antônio da Patrulha";-;1;1;-;-;-;-;-;-;-;-;-;2
"431790 Santo Cristo";-;1;-;-;-;1;-;-;-;-;-;-;2
"431800 São Borja";-;-;1;-;-;-;-;-;-;-;-;-;1
"431830 São Gabriel";1;-;-;1;-;-;-;-;-;-;-;-;2
"431842 São João da Urtiga";1;-;-;-;-;-;-;-;-;-;-;-;1
"431848 São José do Hortêncio";-;-;-;-;-;-;-;-;-;1;-;-;1
"431860 São José do Ouro";1;-;4;1;9;-;3;-;1;-;1;-;20
"431870 São Leopoldo";-;-;1;1;1;-;-;-;-;1;-;-;4
"431880 São Lourenço do Sul";-;-;-;1;-;-;-;-;-;-;-;-;1
"431960 São Sepé";-;-;-;-;-;-;-;1;-;-;1;-;2
"431980 São Vicente do Sul";-;-;1;-;-;-;-;-;-;-;-;-;1
"431990 Sapiranga";-;-;-;1;-;-;-;-;-;-;-;-;1
"432000 Sapucaia do Sul";-;1;1;-;-;-;-;-;1;-;-;-;3
"432030 Selbach";-;-;-;-;-;-;-;-;-;-;1;-;1
"432032 Senador Salgado Filho";-;1;-;-;-;-;-;-;-;-;-;-;1
"432050 Sertão";1;-;-;-;-;-;-;-;-;-;-;-;1
"432057 Sete de Setembro";1;-;-;-;-;-;-;-;-;-;-;-;1
"432067 Sinimbu";-;2;-;-;-;-;-;-;-;3;-;-;5
"432100 Tapera";1;-;-;-;-;-;-;-;-;-;-;-;1
"432120 Taquara";-;-;1;-;-;-;-;-;-;-;-;-;1
"432140 Tenente Portela";-;-;1;-;-;-;-;-;-;-;-;-;1
"432145 Teutônia";-;-;-;-;2;-;2;1;-;-;1;-;6
"432150 Torres";-;-;-;-;-;1;-;-;-;-;-;-;1
"432163 Três Arroios";-;-;-;1;-;-;-;1;-;-;-;-;2
"432170 Três Coroas";-;-;-;-;-;-;-;-;-;1;-;-;1
"432210 Tucunduva";-;1;-;-;1;-;-;-;-;1;-;-;3
"432220 Tupanciretã";1;-;-;-;-;-;-;-;-;-;-;-;1
"432253 Vale do Sol";-;-;-;-;-;-;1;-;-;-;-;-;1
"432260 Venâncio Aires";4;4;3;8;-;-;-;2;-;3;2;1;27
"432270 Vera Cruz";-;-;-;1;1;-;-;-;-;1;-;-;3
"432300 Viamão";-;-;-;1;-;-;1;1;-;-;-;-;3
"432335 Vila Lângaro";-;-;-;-;-;-;-;1;-;-;-;-;1
"500270 Campo Grande";2;3;1;-;-;-;-;-;-;-;-;-;6
"500330 Coxim";-;-;-;1;-;-;-;-;-;-;-;-;1
"500370 Dourados";-;-;1;-;-;-;-;-;-;-;-;-;1
"500795 Tacuru";-;-;-;-;1;-;-;-;-;-;-;-;1
"510325 Colniza";-;-;-;1;2;-;-;1;-;-;-;-;4
"510340 Cuiabá";-;-;-;1;1;-;1;-;-;-;-;-;3
"510515 Juína";-;-;-;2;-;-;-;-;-;-;-;-;2
"510622 Nova Mutum";-;1;-;-;-;-;-;-;-;-;-;-;1
"510675 Pontes e Lacerda";-;-;-;1;-;-;-;-;-;-;-;-;1
"510680 Porto dos Gaúchos";-;-;1;1;1;-;1;-;-;-;-;-;4
"510790 Sinop";1;-;-;-;-;-;-;-;-;-;-;1;2
"510792 Sorriso";-;-;-;-;-;-;1;-;-;-;-;1;2
"520110 Anápolis";-;-;-;-;-;-;-;-;-;1;-;-;1
"520140 Aparecida de Goiânia";-;-;-;-;-;1;-;-;-;-;-;-;1
"520870 Goiânia";2;4;-;2;1;1;-;1;-;1;1;1;14
"520910 Goiatuba";-;-;-;-;-;-;1;-;-;-;-;-;1
"521150 Itumbiara";-;-;-;1;-;-;-;-;-;-;-;-;1
"521523 Novo Gama";-;1;-;-;-;-;-;-;-;-;-;-;1
"521800 Porangatu";-;-;-;-;-;-;-;-;-;1;-;-;1
"530010 Brasília";7;3;1;4;-;1;1;-;-;1;3;1;22
"Total";362;395;421;414;319;194;144;134;120;181;201;194;3079
 Fonte: Ministério da Saúde/SVS - Sistema de Informação de Agravos de Notificação - Sinan Net
 Notas:
 
  Períodos Disponíveis ou período - Correspondem aos anos de notificação dos casos.
  Para tabular dados epidemiológicos de um determinado ano selecione na linha a variável de interesse, na Coluna Ano dos 1ºs sintomas;
 em Períodos Disponíveis assinale o ano inicial da série e todos os posteriores até o ano atual (p/ incluir casos notificados com atraso)
 e em Seleções Disponíveis assinale os anos dos 1ºs sintomas (ex: nº de casos com início de sintomas 2007: selecione na linha UF de residência,
 na Coluna Ano de 1ºs sintomas, em Períodos disponíveis 2007 até o ano atual e em Seleções assinale Ano de 1ºs sintomas 2007).
  Dados de 2020 do Espírito Santo não estão disponíveis neste sistema, pois são oriundos do Sistema de Informação e-SUS VS, em uso pelo estado desde janeiro de 2020.
  Dados de 2007 a 2023 atualizados em 14/04/2024.
  Dados de 2024 atualizados em 28/06/2024, sujeitos à revisão.
 * Dados disponibilizados no TABNET em julho de 2024.
 
