 ESQUISTOSSOMOSE - Casos confirmados notificados no Sistema de Informação de Agravos de Notificação - Brasil
Casos confirmados por Município de notificação e Mês Notificação
Período:2022
"Município de notificação";"Jan";"Fev";"Mar";"Abr";"Mai";"Jun";"Jul";"Ago";"Set";"Out";"Nov";"Dez";"Total"
"260870 LAGOA DOS GATOS";-;-;1;4;-;5;1;5;1;2;-;-;19
"261020 PANELAS";1;-;-;-;1;1;1;-;1;1;1;-;7
"261030 PARANATAMA";-;-;1;-;-;-;-;-;-;-;-;-;1
"261040 PARNAMIRIM";-;1;-;-;-;-;-;-;-;-;-;-;1
"261160 RECIFE";3;3;4;2;4;6;3;8;6;6;6;10;61
"261210 SALGADINHO";1;1;-;1;-;-;-;-;-;-;-;-;3
"261250 SANTA CRUZ DO CAPIBARIBE";-;-;1;-;5;1;-;-;-;-;-;-;7
"261310 SAO CAITANO";-;-;-;-;-;-;1;-;-;-;-;-;1
"261500 TAQUARITINGA DO NORTE";-;-;1;-;-;1;-;1;-;-;-;-;3
"261540 TORITAMA";-;-;-;-;-;-;-;1;-;-;-;-;1
"270030 ARAPIRACA";-;-;-;-;1;-;-;-;-;-;-;-;1
"270040 ATALAIA";-;-;1;-;-;-;-;-;1;-;-;-;2
"270150 CAMPO GRANDE";-;-;2;-;-;2;1;-;-;1;-;-;6
"270290 GIRAU DO PONCIANO";-;-;-;-;-;1;-;-;-;-;-;-;1
"270380 JOAQUIM GOMES";-;-;1;-;-;-;-;-;-;-;-;-;1
"270430 MACEIO";7;-;2;3;1;2;-;-;2;1;-;-;18
"270440 MAJOR ISIDORO";-;1;-;-;-;-;-;1;1;-;-;-;3
"270590 OLHO D'AGUA GRANDE";-;-;-;-;-;-;-;-;-;-;1;-;1
"270640 PAO DE ACUCAR";-;-;1;-;-;-;-;-;-;-;-;-;1
"270670 PENEDO";-;-;-;-;-;-;-;-;-;-;-;1;1
"270750 PORTO REAL DO COLEGIO";-;-;-;-;1;-;-;-;-;-;-;-;1
"270760 QUEBRANGULO";-;-;-;1;-;-;-;-;-;-;-;-;1
"270780 ROTEIRO";-;-;-;-;-;-;1;-;-;-;-;-;1
"270860 SAO MIGUEL DOS CAMPOS";-;-;-;-;-;-;-;-;-;-;-;1;1
"270880 SAO SEBASTIAO";-;-;-;1;1;-;-;-;-;-;-;-;2
"270920 TRAIPU";-;-;-;1;-;-;1;-;-;-;-;-;2
"270930 UNIAO DOS PALMARES";-;-;-;-;-;-;1;-;-;1;-;-;2
"280020 AQUIDABA";4;-;-;-;1;-;-;-;-;3;-;-;8
"280030 ARACAJU";3;7;5;3;2;1;6;2;4;8;3;4;48
"280060 BARRA DOS COQUEIROS";-;-;-;-;-;-;1;-;-;-;-;-;1
"280070 BREJO GRANDE";-;-;1;-;-;-;-;-;-;-;-;-;1
"280120 CANINDE DE SAO FRANCISCO";-;1;-;-;1;-;-;-;-;-;-;-;2
"280130 CAPELA";-;-;-;-;-;-;-;2;-;-;-;-;2
"280160 CEDRO DE SAO JOAO";-;-;1;-;-;-;1;2;1;-;-;-;5
"280190 CUMBE";-;-;1;-;-;-;-;-;-;-;-;-;1
"280210 ESTANCIA";1;-;-;-;1;-;-;-;-;1;1;-;4
"280240 GARARU";-;-;-;-;-;-;-;-;1;-;-;-;1
"280410 MOITA BONITA";-;1;1;-;-;-;-;-;1;-;1;-;4
"280420 MONTE ALEGRE DE SERGIPE";-;-;-;-;1;-;-;-;-;-;-;-;1
"280450 NOSSA SENHORA DA GLORIA";-;1;-;2;2;-;1;-;-;-;-;1;7
"280480 NOSSA SENHORA DO SOCORRO";-;2;-;-;-;-;-;-;1;-;1;-;4
"280520 PINHAO";1;-;1;-;-;-;-;-;-;-;-;-;2
"280550 POCO VERDE";1;1;1;-;-;1;-;1;-;-;-;-;5
"280640 SANTANA DO SAO FRANCISCO";-;-;-;-;-;-;-;-;-;-;-;1;1
"280670 SAO CRISTOVAO";-;-;-;1;-;-;-;-;-;-;-;-;1
"280680 SAO DOMINGOS";-;-;-;1;-;-;-;-;-;-;-;-;1
"280700 SAO MIGUEL DO ALEIXO";-;-;-;-;-;-;1;-;-;-;-;-;1
"280760 UMBAUBA";2;1;-;3;1;2;1;-;-;1;-;-;11
"290030 ACAJUTIBA";-;-;-;-;-;1;-;-;-;-;-;-;1
"290035 ADUSTINA";-;1;-;-;-;-;-;-;-;-;-;-;1
"290080 ALCOBACA";-;-;-;-;-;-;-;-;-;1;-;-;1
"290110 AMELIA RODRIGUES";-;-;-;-;-;1;-;-;-;-;-;-;1
"290120 ANAGE";-;-;-;-;-;-;-;-;-;-;-;1;1
"290135 ANDORINHA";-;-;-;-;-;-;-;-;-;-;1;-;1
"290140 ANGICAL";-;-;-;1;-;-;-;-;-;-;-;-;1
"290200 ARACATU";-;1;-;-;-;-;-;-;-;-;-;-;1
"290320 BARREIRAS";-;-;-;-;-;-;-;1;-;-;-;2;3
"290390 BOM JESUS DA LAPA";-;-;-;-;-;-;-;-;-;-;-;1;1
"290400 BONINAL";-;-;-;-;-;-;-;-;-;-;1;-;1
"290460 BRUMADO";-;-;2;-;1;-;-;-;1;-;-;-;4
"290500 CACULE";-;-;-;-;-;-;-;-;1;-;-;-;1
"290520 CAETITE";-;-;-;-;-;-;1;-;1;-;1;-;3
"290540 CAIRU";1;1;-;-;-;-;1;1;-;-;-;-;4
"290600 CAMPO FORMOSO";-;-;1;-;-;-;1;-;-;-;-;-;2
"290620 CANARANA";1;-;-;-;1;-;-;-;-;-;-;-;2
"290670 CANDIDO SALES";-;-;-;-;-;1;-;1;-;-;-;-;2
"290687 CAPIM GROSSO";-;-;-;-;-;-;-;1;-;-;-;-;1
"290740 CATOLANDIA";-;-;-;-;-;-;-;-;-;-;-;1;1
"290810 COCOS";1;-;-;-;-;-;1;-;-;-;-;1;3
"290840 CONCEICAO DO COITE";-;-;1;1;-;-;-;-;-;-;-;-;2
"290870 CONDEUBA";1;-;-;-;-;-;-;1;-;-;-;-;2
"290890 CORACAO DE MARIA";-;-;-;-;-;1;-;-;-;-;-;-;1
"290900 CORDEIROS";1;-;-;1;1;-;1;-;1;1;1;1;8
"290910 CORIBE";-;-;-;-;-;-;1;-;-;-;-;-;1
"290920 CORONEL JOAO SA";-;-;-;-;1;-;-;-;-;-;-;-;1
"291020 DOM MACEDO COSTA";-;-;-;-;-;-;-;-;-;-;-;1;1
"291075 FATIMA";-;-;-;-;1;-;-;1;-;-;-;-;2
"291080 FEIRA DE SANTANA";-;1;5;3;1;3;1;3;-;2;2;1;22
"291185 HELIOPOLIS";-;-;-;-;-;-;-;-;1;-;-;-;1
"291280 IBIRAPUA";-;-;-;-;1;-;1;1;-;-;1;1;5
"291360 ILHEUS";1;-;2;-;-;1;1;-;-;-;-;-;5
"291400 IPIRA";-;-;-;-;-;-;-;1;-;-;-;-;1
"291450 IRARA";1;-;-;-;1;-;-;-;-;-;-;-;2
"291460 IRECE";-;-;-;1;-;-;-;-;-;-;-;1;2
"291490 ITACARE";-;-;-;-;-;1;-;-;1;-;-;-;2
"291500 ITAETE";-;1;1;-;-;-;-;-;-;-;-;-;2
"291530 ITAGIMIRIM";-;-;-;-;-;-;1;-;-;-;-;1;2
"291740 JACARACI";-;1;1;1;-;-;1;-;-;-;-;-;4
"291800 JEQUIE";-;-;-;-;1;-;-;-;-;-;-;-;1
"291835 JOAO DOURADO";-;-;-;-;-;-;-;-;1;-;-;-;1
"291840 JUAZEIRO";-;-;-;1;-;-;2;-;-;-;-;1;4
"291845 JUCURUCU";-;-;1;4;3;-;-;-;-;-;-;2;10
"291850 JUSSARA";-;-;-;1;-;-;-;-;-;-;-;-;1
"291875 LAGOA REAL";-;-;1;-;-;-;-;-;-;-;-;-;1
"291940 LICINIO DE ALMEIDA";1;-;-;-;-;-;-;-;-;-;-;-;1
"292030 MALHADA DE PEDRAS";-;-;-;-;-;-;1;-;-;-;-;-;1
"292145 MIRANTE";-;-;-;-;1;-;-;-;-;-;-;-;1
"292160 MORPARA";-;-;-;-;1;-;-;-;-;-;-;-;1
"292180 MORTUGABA";-;1;-;-;-;-;-;-;-;-;-;-;1
"292200 MUCURI";-;-;-;-;-;-;-;1;-;-;-;-;1
"292205 MULUNGU DO MORRO";-;-;1;-;1;-;-;-;1;1;-;-;4
"292380 PARIPIRANGA";-;-;-;-;-;1;1;-;-;-;-;1;3
"292465 PINTADAS";-;-;-;-;-;-;1;-;-;-;-;-;1
"292470 PIRIPA";-;-;-;1;-;1;2;-;1;2;-;-;7
"292480 PIRITIBA";-;-;-;-;1;-;-;-;-;-;-;-;1
"292500 PLANALTO";1;4;-;-;3;5;1;2;2;-;-;-;18
"292530 PORTO SEGURO";-;-;-;-;-;-;-;-;-;-;1;-;1
"292575 PRESIDENTE TANCREDO NEVES";2;-;1;-;2;-;2;2;-;-;1;2;12
"292630 RIACHAO DO JACUIPE";-;-;-;-;1;-;-;-;-;-;-;-;1
"292740 SALVADOR";1;1;1;1;-;2;4;2;-;6;1;5;24
"292805 SANTA LUZIA";1;-;-;-;-;-;-;-;-;-;-;-;1
"292890 SAO DESIDERIO";-;-;-;-;-;-;-;-;-;1;-;-;1
"292910 SAO FELIPE";-;-;-;-;-;-;-;-;-;-;-;1;1
"292930 SAO GONCALO DOS CAMPOS";-;1;-;-;-;-;-;1;-;-;-;-;2
"292937 SAO JOSE DO JACUIPE";-;-;-;1;-;-;-;-;-;-;-;-;1
"293050 SERRINHA";-;-;-;-;-;-;-;-;-;-;-;1;1
"293060 SERROLANDIA";-;-;-;-;-;-;-;-;-;-;-;1;1
"293070 SIMOES FILHO";-;-;-;-;-;-;-;1;-;-;-;-;1
"293080 SOUTO SOARES";-;-;-;-;1;-;-;3;-;-;-;-;4
"293110 TANQUINHO";-;-;-;1;-;-;-;-;-;-;-;-;1
"293135 TEIXEIRA DE FREITAS";-;-;-;-;-;-;-;-;-;-;-;3;3
"293150 TEOFILANDIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"293180 TREMEDAL";-;-;1;-;1;-;-;1;-;-;-;-;3
"293210 UBAIRA";-;-;1;30;11;-;2;32;-;-;-;-;76
"293240 UIBAI";-;-;-;-;-;-;-;-;-;1;-;-;1
"293315 VARZEA NOVA";-;-;-;1;-;-;-;-;-;-;-;-;1
"310040 ACAIACA";-;-;-;-;-;2;3;1;3;-;1;-;10
"310050 ACUCENA";2;-;1;-;1;-;1;-;1;4;1;8;19
"310090 AGUAS FORMOSAS";-;-;3;-;-;-;-;-;-;1;1;6;11
"310230 ALVINOPOLIS";1;-;3;-;3;2;1;-;2;-;1;-;13
"310250 AMPARO DO SERRA";2;-;2;2;2;-;-;-;-;1;-;-;9
"310260 ANDRADAS";-;-;-;-;2;-;-;-;-;-;-;-;2
"310285 ANGELANDIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"310300 ANTONIO DIAS";-;-;-;-;5;-;2;-;-;-;-;1;8
"310350 ARAGUARI";-;-;-;-;-;-;-;-;-;-;2;-;2
"310400 ARAXA";-;-;-;-;-;-;1;-;-;1;-;-;2
"310420 ARCOS";2;2;2;-;-;-;1;-;-;-;-;-;7
"310460 ASTOLFO DUTRA";-;-;1;-;1;-;1;1;-;2;-;-;6
"310500 BALDIM";-;-;-;-;1;-;-;-;-;-;1;-;2
"310510 BAMBUI";-;-;1;-;-;1;-;-;-;-;-;-;2
"310540 BARAO DE COCAIS";1;-;2;1;1;-;-;-;-;-;1;-;6
"310560 BARBACENA";1;-;1;-;-;-;1;1;-;-;-;-;4
"310570 BARRA LONGA";-;-;1;-;-;-;-;-;-;2;-;-;3
"310620 BELO HORIZONTE";2;14;12;5;6;5;7;18;5;5;7;5;91
"310630 BELO ORIENTE";-;-;-;-;-;-;-;1;-;-;-;-;1
"310640 BELO VALE";-;-;-;-;-;-;-;-;-;1;-;-;1
"310670 BETIM";1;-;-;-;-;1;3;1;1;1;-;1;9
"310740 BOM DESPACHO";-;1;-;-;-;-;-;-;-;-;-;-;1
"310780 BOM JESUS DO GALHO";1;-;-;-;2;1;-;1;-;-;2;-;7
"310825 BONITO DE MINAS";-;-;12;-;12;14;-;4;-;1;-;1;44
"310925 BUGRE";-;-;-;-;1;-;-;-;-;1;-;-;2
"310960 CACHOEIRA DA PRATA";-;-;-;1;-;-;-;-;-;-;-;-;1
"311080 CAMPANARIO";1;-;-;-;-;-;-;-;-;-;-;-;1
"311220 CAPELA NOVA";-;-;1;-;1;2;1;-;-;1;-;-;6
"311280 CAPITOLIO";-;-;-;-;-;-;-;1;-;1;-;-;2
"311330 CARANGOLA";-;1;-;-;-;-;-;1;-;-;-;-;2
"311370 CARLOS CHAGAS";-;-;-;-;-;1;-;-;-;-;-;-;1
"311420 CARMO DO CAJURU";-;1;-;-;-;-;-;-;-;-;-;-;1
"311530 CATAGUASES";-;-;-;-;-;-;-;-;-;1;-;-;1
"311540 CATAS ALTAS DA NORUEGA";1;-;-;-;1;-;-;-;1;-;-;-;3
"311615 CHAPADA GAUCHA";-;-;1;-;-;-;-;-;-;-;-;-;1
"311670 COIMBRA";-;-;-;-;-;-;1;-;-;-;-;-;1
"311760 CONCEICAO DO PARA";-;-;-;-;-;-;-;1;-;1;-;-;2
"311783 CONEGO MARINHO";-;-;-;-;-;-;-;1;-;-;2;-;3
"311800 CONGONHAS";-;1;-;-;-;-;-;1;-;1;2;2;7
"311860 CONTAGEM";1;1;4;1;1;-;2;-;-;-;-;2;12
"311890 CORDISBURGO";-;-;-;-;1;-;-;-;-;-;-;-;1
"311920 COROACI";-;-;-;-;-;1;1;1;-;-;1;1;5
"311950 CORONEL MURTA";-;-;-;-;-;-;-;-;1;-;-;-;1
"311995 CORREGO FUNDO";-;-;1;1;1;1;1;-;-;-;-;2;7
"312040 CRISTIANO OTONI";1;-;-;-;-;-;-;1;-;-;-;-;2
"312125 DELTA";-;-;1;-;-;-;-;-;-;-;-;-;1
"312140 DESTERRO DE ENTRE RIOS";-;-;1;-;-;-;-;-;-;-;-;-;1
"312170 DIOGO DE VASCONCELOS";-;-;1;-;-;-;-;-;1;-;-;-;2
"312190 DIVINESIA";-;-;-;-;-;-;-;1;1;-;-;-;2
"312210 DIVINO DAS LARANJEIRAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"312220 DIVINOLANDIA DE MINAS";1;-;1;-;-;-;-;-;-;1;-;2;5
"312230 DIVINOPOLIS";1;-;-;-;-;-;1;-;2;-;-;-;4
"312235 DIVISA ALEGRE";-;-;-;-;1;-;-;-;-;-;-;-;1
"312245 DIVISOPOLIS";-;-;-;-;-;-;1;-;-;1;-;1;3
"312270 DOM SILVERIO";6;4;9;7;4;8;10;13;9;4;3;5;82
"312290 DONA EUSEBIA";-;-;-;1;-;-;-;-;-;-;-;-;1
"312310 DORES DE GUANHAES";-;-;-;-;-;-;-;1;1;-;-;-;2
"312370 ENGENHEIRO CALDAS";-;-;-;-;1;-;-;-;-;-;-;-;1
"312410 ESMERALDAS";-;-;-;-;-;-;-;-;1;-;-;-;1
"312470 ESTRELA DO INDAIA";-;-;-;-;-;-;-;-;-;1;-;-;1
"312490 EUGENOPOLIS";-;-;-;-;-;-;-;-;-;-;-;1;1
"312510 EXTREMA";-;1;-;1;-;3;-;-;1;1;-;-;7
"312610 FORMIGA";-;2;-;-;1;-;-;-;1;1;-;2;7
"312700 FRONTEIRA";-;-;-;1;-;-;-;-;-;-;-;-;1
"312738 GOIANA";-;-;-;1;2;-;-;1;-;-;-;-;4
"312750 GONZAGA";-;-;-;-;-;-;-;-;-;1;-;-;1
"312770 GOVERNADOR VALADARES";-;-;-;-;-;-;-;-;1;-;-;-;1
"312820 GUARACIABA";-;-;-;-;-;-;-;-;-;1;-;-;1
"312930 IAPU";-;-;1;-;-;-;-;-;-;-;-;-;1
"312960 IBIAI";-;-;-;-;-;-;-;-;1;-;-;-;1
"312980 IBIRITE";-;-;-;-;-;-;-;-;-;1;-;2;3
"313005 ICARAI DE MINAS";1;1;-;-;-;-;-;-;-;-;-;-;2
"313010 IGARAPE";-;-;1;-;-;-;-;-;-;-;-;-;1
"313020 IGARATINGA";7;-;2;-;-;-;-;-;-;-;-;-;9
"313090 INHAPIM";-;-;-;-;-;1;-;-;-;-;-;-;1
"313110 INIMUTABA";-;-;-;-;1;-;-;-;-;-;-;-;1
"313130 IPATINGA";3;3;2;3;1;6;4;3;-;2;4;1;32
"313170 ITABIRA";-;-;-;-;-;-;-;1;-;-;1;-;2
"313180 ITABIRINHA";-;-;2;2;3;5;-;1;2;-;-;1;16
"313190 ITABIRITO";-;-;-;-;-;-;-;-;1;-;-;-;1
"313220 ITAGUARA";-;1;-;-;-;1;-;-;-;-;-;-;2
"313240 ITAJUBA";-;-;-;-;-;-;-;-;1;-;-;-;1
"313250 ITAMARANDIBA";-;-;-;1;-;-;-;-;-;-;-;-;1
"313320 ITANHOMI";-;-;-;-;-;-;-;-;-;1;-;1;2
"313370 ITATIAIUCU";-;-;-;-;-;-;-;-;-;1;-;-;1
"313380 ITAUNA";-;-;-;-;-;-;-;1;-;-;-;1;2
"313390 ITAVERAVA";-;-;-;-;-;1;-;-;-;-;-;-;1
"313440 ITURAMA";-;-;-;-;-;-;-;1;-;-;-;-;1
"313470 JACINTO";-;-;1;-;-;-;-;-;-;-;-;-;1
"313510 JANAUBA";1;-;-;-;-;1;-;-;-;-;-;1;3
"313520 JANUARIA";-;-;-;3;1;-;8;-;-;-;-;-;12
"313530 JAPARAIBA";-;-;-;-;-;1;-;1;-;-;-;-;2
"313540 JECEABA";-;1;-;-;-;-;-;-;-;-;-;-;1
"313550 JEQUERI";-;-;1;-;-;-;-;-;-;-;1;-;2
"313610 JOANESIA";6;1;2;4;3;-;2;2;1;2;1;-;24
"313620 JOAO MONLEVADE";-;-;-;-;-;-;-;1;-;-;-;-;1
"313655 JOSE RAYDAN";7;2;5;2;6;8;7;13;11;8;5;7;81
"313670 JUIZ DE FORA";-;-;-;-;1;-;-;-;-;-;-;-;1
"313695 JUVENILIA";-;-;-;-;-;-;1;-;-;-;-;-;1
"313700 LADAINHA";2;2;1;3;1;5;2;7;5;5;1;4;38
"313720 LAGOA DA PRATA";-;-;-;-;1;-;-;-;-;-;-;-;1
"313760 LAGOA SANTA";-;-;-;-;-;1;1;-;-;-;-;-;2
"313862 LIMEIRA DO OESTE";-;-;-;-;-;-;-;-;-;1;-;-;1
"313868 LUISLANDIA";-;-;-;2;3;-;1;-;-;-;-;3;9
"313920 MALACACHETA";1;2;-;1;-;3;1;3;3;-;-;-;14
"313960 MANTENA";4;8;8;2;11;6;-;-;-;-;-;-;39
"314015 MARIO CAMPOS";-;-;-;-;-;-;-;-;1;-;-;-;1
"314030 MARLIERIA";-;-;-;-;-;-;-;-;1;-;-;-;1
"314050 MARTINHO CAMPOS";-;-;-;-;1;-;-;-;-;-;-;-;1
"314070 MATEUS LEME";-;-;-;-;-;1;2;2;1;-;-;1;7
"314110 MATOZINHOS";-;-;2;1;-;-;-;-;-;-;-;-;3
"314130 MEDEIROS";-;-;-;-;-;-;-;-;-;1;-;-;1
"314220 MIRAI";1;2;1;-;-;-;-;-;-;-;-;-;4
"314225 MIRAVANIA";-;1;-;-;-;-;-;-;-;-;-;-;1
"314330 MONTES CLAROS";2;1;4;1;1;1;1;3;-;1;-;1;16
"314420 NACIP RAYDAN";1;-;-;-;-;-;-;-;-;-;-;-;1
"314430 NANUQUE";-;-;1;3;3;4;2;-;1;2;2;-;18
"314435 NAQUE";-;-;-;-;-;-;-;1;1;-;-;-;2
"314467 NOVA BELEM";-;-;-;-;-;-;-;17;9;14;11;8;59
"314480 NOVA LIMA";-;-;-;-;1;-;3;-;3;-;2;2;11
"314490 NOVA MODICA";2;4;2;4;2;5;3;5;5;6;-;1;39
"314520 NOVA SERRANA";3;5;3;5;3;1;1;2;1;7;1;1;33
"314585 ORATORIOS";-;-;-;-;2;-;-;1;-;1;-;1;5
"314590 OURO BRANCO";-;-;-;-;-;-;-;-;-;1;-;-;1
"314770 PASSA TEMPO";-;-;-;1;-;-;-;-;-;-;-;-;1
